date_time,ldtea_5,ldtea_6,ldtea_7,ldtea_8,uac_1,uac_2,ldtea_total,ldtea_avg,uac_total,uac_avg
2023-12-11 08:00:00-03:00,7.9,7.87,7.68,6.93,7.98,9.68,30.38,7.6,17.66,8.83
2023-12-11 09:00:00-03:00,19.45,19.35,17.89,15.31,17.46,21.09,72.0,18.0,38.55,19.27
2023-12-11 10:00:00-03:00,15.01,14.95,14.84,13.57,14.68,17.8,58.37,14.59,32.48,16.24
2023-12-11 11:00:00-03:00,16.88,16.84,17.0,15.66,16.9,20.57,66.38,16.6,37.47,18.74
2023-12-11 12:00:00-03:00,15.14,15.09,15.71,14.82,16.43,20.11,60.76,15.19,36.54,18.27
2023-12-11 13:00:00-03:00,7.0,6.96,7.27,6.95,7.39,9.0,28.18,7.04,16.39,8.2
2023-12-11 14:00:00-03:00,8.75,8.69,9.39,9.2,9.07,10.92,36.03,9.01,19.99,10.0
2023-12-11 15:00:00-03:00,7.83,7.8,9.11,9.34,8.64,10.57,34.08,8.52,19.21,9.6
2023-12-11 16:00:00-03:00,4.8,4.76,5.75,6.02,5.45,6.76,21.33,5.33,12.21,6.1
2023-12-11 17:00:00-03:00,2.07,2.08,3.46,4.14,2.57,3.34,11.75,2.94,5.91,2.96
2023-12-11 18:00:00-03:00,0.44,0.43,0.68,0.83,0.45,0.57,2.38,0.6,1.02,0.51
2023-12-11 19:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-11 20:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-11 21:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-11 22:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-11 23:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 00:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 01:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 02:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 03:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 04:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 05:00:00-03:00,0.03,0.02,0.02,0.02,0.01,0.0,0.09,0.02,0.01,0.0
2023-12-12 06:00:00-03:00,0.64,0.63,0.63,0.57,0.58,0.69,2.47,0.62,1.27,0.64
2023-12-12 07:00:00-03:00,2.71,2.7,2.71,2.53,2.77,3.36,10.65,2.66,6.13,3.06
2023-12-12 08:00:00-03:00,5.5,5.45,5.41,5.02,5.58,6.75,21.38,5.34,12.33,6.16
2023-12-12 09:00:00-03:00,11.44,11.23,10.98,10.12,11.16,13.51,43.77,10.94,24.67,12.34
2023-12-12 10:00:00-03:00,23.28,22.71,21.8,19.71,21.99,26.13,87.5,21.88,48.12,24.06
2023-12-12 11:00:00-03:00,25.6,24.76,24.92,23.3,25.86,31.4,98.58,24.64,57.26,28.63
2023-12-12 12:00:00-03:00,13.26,13.18,13.77,13.09,15.19,18.6,53.3,13.32,33.79,16.9
2023-12-12 13:00:00-03:00,1.26,1.26,1.39,1.39,1.43,1.78,5.3,1.32,3.21,1.6
2023-12-12 14:00:00-03:00,3.16,3.14,3.22,3.06,3.36,4.1,12.58,3.15,7.46,3.73
2023-12-12 15:00:00-03:00,7.24,7.17,7.65,7.49,7.8,9.52,29.55,7.39,17.32,8.66
2023-12-12 16:00:00-03:00,3.65,3.74,4.0,3.82,3.91,4.78,15.21,3.8,8.69,4.35
2023-12-12 17:00:00-03:00,2.82,2.78,3.47,3.71,3.0,3.79,12.78,3.2,6.79,3.4
2023-12-12 18:00:00-03:00,0.75,0.74,0.78,0.74,0.76,0.92,3.01,0.75,1.68,0.84
2023-12-12 19:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 20:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 21:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 22:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 23:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-13 00:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-13 01:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-13 02:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-13 03:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-13 04:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-13 05:00:00-03:00,0.59,0.6,0.33,0.13,0.1,0.12,1.65,0.41,0.22,0.11
2023-12-13 06:00:00-03:00,7.24,7.18,3.55,0.76,1.71,1.79,18.73,4.68,3.5,1.75
2023-12-13 07:00:00-03:00,14.76,14.5,9.14,5.01,7.65,8.67,43.41,10.85,16.32,8.16
2023-12-13 08:00:00-03:00,20.26,19.84,15.93,12.09,14.62,17.13,68.12,17.03,31.75,15.88
2023-12-13 09:00:00-03:00,23.96,23.48,20.71,17.37,20.27,24.13,85.52,21.38,44.4,22.2
2023-12-13 10:00:00-03:00,24.19,24.03,22.73,19.98,23.3,27.85,90.93,22.73,51.15,25.58
2023-12-13 11:00:00-03:00,26.8,26.56,26.33,24.21,27.06,32.46,103.9,25.98,59.52,29.76
2023-12-13 12:00:00-03:00,22.52,22.23,22.97,21.87,22.38,27.3,89.59,22.4,49.68,24.84
2023-12-13 13:00:00-03:00,16.46,16.06,16.98,16.69,16.08,19.02,66.19,16.55,35.1,17.55
2023-12-13 14:00:00-03:00,13.15,12.97,14.76,15.14,15.4,18.73,56.02,14.0,34.13,17.07
2023-12-13 15:00:00-03:00,10.19,10.0,13.19,14.74,11.81,14.55,48.12,12.03,26.36,13.18
2023-12-13 16:00:00-03:00,6.04,5.92,10.63,13.33,9.31,11.83,35.92,8.98,21.14,10.57
2023-12-13 17:00:00-03:00,2.07,2.05,4.52,5.97,2.61,3.9,14.61,3.65,6.51,3.26
2023-12-13 18:00:00-03:00,3.76,3.76,2.88,2.04,2.48,2.88,12.44,3.11,5.36,2.68
2023-12-13 19:00:00-03:00,3.76,3.76,2.88,2.04,2.48,2.88,12.44,3.11,5.36,2.68
2023-12-13 20:00:00-03:00,3.76,3.76,2.88,2.04,2.48,2.88,12.44,3.11,5.36,2.68
2023-12-13 21:00:00-03:00,3.76,3.76,2.88,2.04,2.48,2.88,12.44,3.11,5.36,2.68
2023-12-13 22:00:00-03:00,3.76,3.76,2.88,2.04,2.48,2.88,12.44,3.11,5.36,2.68
2023-12-13 23:00:00-03:00,3.76,3.76,2.88,2.04,2.48,2.88,12.44,3.11,5.36,2.68
2023-12-14 00:00:00-03:00,3.76,3.76,2.88,2.04,2.48,2.88,12.44,3.11,5.36,2.68
2023-12-14 01:00:00-03:00,3.76,3.76,2.88,2.04,2.48,2.88,12.44,3.11,5.36,2.68
2023-12-14 02:00:00-03:00,3.76,3.76,2.88,2.04,2.48,2.88,12.44,3.11,5.36,2.68
2023-12-14 03:00:00-03:00,3.76,3.76,2.88,2.04,2.48,2.88,12.44,3.11,5.36,2.68
2023-12-14 04:00:00-03:00,3.76,3.76,2.88,2.04,2.48,2.88,12.44,3.11,5.36,2.68
2023-12-14 05:00:00-03:00,3.76,3.76,2.88,2.04,2.48,2.88,12.44,3.11,5.36,2.68
2023-12-14 06:00:00-03:00,3.76,3.76,2.88,2.04,2.48,2.88,12.44,3.11,5.36,2.68
2023-12-14 07:00:00-03:00,3.76,3.76,2.88,2.04,2.48,2.88,12.44,3.11,5.36,2.68
2023-12-14 08:00:00-03:00,3.76,3.76,2.88,2.04,2.48,2.88,12.44,3.11,5.36,2.68
2023-12-14 09:00:00-03:00,9.13,9.12,7.9,6.39,7.43,8.8,32.54,8.14,16.23,8.12
2023-12-14 10:00:00-03:00,26.18,26.12,24.76,21.62,24.34,29.05,98.68,24.67,53.39,26.7
2023-12-14 11:00:00-03:00,26.25,26.21,26.25,23.89,26.27,31.57,102.6,25.65,57.84,28.92
2023-12-14 12:00:00-03:00,24.35,24.36,25.6,24.09,25.83,31.18,98.4,24.6,57.01,28.5
2023-12-14 13:00:00-03:00,19.27,19.21,21.0,20.46,21.31,25.9,79.94,19.98,47.21,23.6
2023-12-14 14:00:00-03:00,15.7,15.48,18.04,18.73,18.11,22.27,67.95,16.99,40.38,20.19
2023-12-14 15:00:00-03:00,12.18,12.06,15.97,17.7,15.48,19.12,57.91,14.48,34.6,17.3
2023-12-14 16:00:00-03:00,5.98,5.89,10.61,13.25,9.27,11.75,35.73,8.93,21.02,10.51
2023-12-14 17:00:00-03:00,1.29,1.26,4.42,6.33,2.12,3.47,13.3,3.32,5.59,2.8
2023-12-14 18:00:00-03:00,0.21,0.21,0.57,0.82,0.2,0.27,1.81,0.45,0.47,0.24
2023-12-14 19:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-14 20:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-14 21:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-14 22:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-14 23:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-15 00:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-15 01:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-15 02:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-15 03:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-15 04:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-15 05:00:00-03:00,0.79,0.78,0.43,0.16,0.13,0.14,2.16,0.54,0.27,0.14
2023-12-15 06:00:00-03:00,7.89,7.84,3.91,0.89,1.83,1.87,20.53,5.13,3.7,1.85
2023-12-15 07:00:00-03:00,15.62,15.55,9.86,5.3,8.07,9.14,46.33,11.58,17.21,8.6
2023-12-15 08:00:00-03:00,21.37,21.3,17.13,12.75,15.36,17.95,72.55,18.14,33.31,16.66
2023-12-15 09:00:00-03:00,25.06,25.08,22.29,18.35,21.19,25.16,90.78,22.7,46.35,23.18
2023-12-15 10:00:00-03:00,26.79,26.8,25.45,22.23,24.96,29.86,101.27,25.32,54.82,27.41
2023-12-15 11:00:00-03:00,26.43,26.46,26.5,24.07,26.51,31.85,103.46,25.86,58.36,29.18
2023-12-15 12:00:00-03:00,24.89,24.89,26.24,24.71,26.38,32.04,100.73,25.18,58.42,29.21
2023-12-15 13:00:00-03:00,22.32,22.15,24.48,24.11,24.82,30.03,93.06,23.26,54.85,27.42
2023-12-15 14:00:00-03:00,18.36,18.18,21.49,22.39,21.62,26.47,80.42,20.1,48.09,24.04
2023-12-15 15:00:00-03:00,12.71,12.56,16.93,18.97,16.4,20.29,61.17,15.29,36.69,18.34
2023-12-15 16:00:00-03:00,6.09,5.97,10.97,13.82,9.48,12.03,36.85,9.21,21.51,10.76
2023-12-15 17:00:00-03:00,1.32,1.29,4.11,5.81,2.16,3.39,12.53,3.13,5.55,2.78
2023-12-15 18:00:00-03:00,0.19,0.18,0.44,0.6,0.2,0.25,1.41,0.35,0.45,0.22
2023-12-15 19:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-15 20:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-15 21:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-15 22:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-15 23:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-16 00:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-16 01:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-16 02:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-16 03:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-16 04:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-16 05:00:00-03:00,0.26,0.27,0.17,0.08,0.06,0.07,0.78,0.2,0.13,0.06
2023-12-16 06:00:00-03:00,7.17,7.13,3.55,0.83,1.69,1.79,18.68,4.67,3.48,1.74
2023-12-16 07:00:00-03:00,14.97,14.89,9.35,5.03,7.69,8.7,44.24,11.06,16.39,8.2
2023-12-16 08:00:00-03:00,20.72,20.64,16.59,12.33,14.87,17.37,70.28,17.57,32.24,16.12
2023-12-16 09:00:00-03:00,24.41,24.39,21.57,17.77,20.56,24.41,88.14,22.04,44.97,22.48
2023-12-16 10:00:00-03:00,26.7,26.7,25.29,22.05,24.81,29.66,100.74,25.18,54.47,27.24
2023-12-16 11:00:00-03:00,26.52,26.53,26.5,24.11,26.39,31.82,103.66,25.92,58.21,29.1
2023-12-16 12:00:00-03:00,24.4,24.48,25.76,24.24,25.71,31.17,98.88,24.72,56.88,28.44
2023-12-16 13:00:00-03:00,18.91,18.99,20.96,20.31,20.87,25.27,79.17,19.79,46.14,23.07
2023-12-16 14:00:00-03:00,18.05,17.9,20.98,21.61,21.47,26.26,78.54,19.64,47.73,23.86
2023-12-16 15:00:00-03:00,11.39,11.26,14.55,15.86,13.83,16.95,53.06,13.26,30.78,15.39
2023-12-16 16:00:00-03:00,6.36,6.27,11.32,14.15,9.84,12.48,38.1,9.52,22.32,11.16
2023-12-16 17:00:00-03:00,1.26,1.23,4.89,7.18,2.26,3.71,14.56,3.64,5.97,2.98
2023-12-16 18:00:00-03:00,0.22,0.22,0.68,1.0,0.21,0.28,2.12,0.53,0.49,0.24
2023-12-16 19:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-16 20:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-16 21:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-16 22:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-16 23:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-17 00:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-17 01:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-17 02:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-17 03:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-17 04:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-17 05:00:00-03:00,0.42,0.41,0.25,0.11,0.09,0.1,1.19,0.3,0.19,0.1
2023-12-17 06:00:00-03:00,4.65,4.63,2.93,1.53,2.11,2.24,13.74,3.44,4.35,2.17
2023-12-17 07:00:00-03:00,10.57,10.56,8.11,5.75,7.24,8.51,34.99,8.75,15.75,7.88
2023-12-17 08:00:00-03:00,17.03,16.98,14.2,10.95,12.79,14.96,59.16,14.79,27.75,13.88
2023-12-17 09:00:00-03:00,23.15,22.95,20.52,17.31,19.38,23.14,83.93,20.98,42.52,21.26
2023-12-17 10:00:00-03:00,25.03,25.12,23.99,21.07,23.95,29.0,95.21,23.8,52.95,26.48
2023-12-17 11:00:00-03:00,19.92,20.27,20.67,18.86,19.89,24.32,79.72,19.93,44.21,22.1
2023-12-17 12:00:00-03:00,13.76,13.72,14.28,13.42,14.34,17.54,55.18,13.8,31.88,15.94
2023-12-17 13:00:00-03:00,12.67,12.66,13.67,13.31,13.93,17.11,52.31,13.08,31.04,15.52
2023-12-17 14:00:00-03:00,12.32,12.23,13.67,13.66,14.08,17.43,51.88,12.97,31.51,15.76
2023-12-17 15:00:00-03:00,3.91,3.88,3.82,3.48,4.05,4.93,15.09,3.77,8.98,4.49
2023-12-17 16:00:00-03:00,3.54,3.53,3.43,3.1,3.65,4.43,13.6,3.4,8.08,4.04
2023-12-17 17:00:00-03:00,2.05,2.03,2.44,2.59,2.18,2.75,9.11,2.28,4.93,2.46
2023-12-17 18:00:00-03:00,0.34,0.35,0.58,0.72,0.33,0.42,1.99,0.5,0.75,0.38
2023-12-17 19:00:00-03:00,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0
2023-12-17 20:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-17 21:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-17 22:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-17 23:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-18 00:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-18 01:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-18 02:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-18 03:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-18 04:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-18 05:00:00-03:00,0.28,0.27,0.16,0.07,0.05,0.07,0.78,0.2,0.12,0.06
2023-12-18 06:00:00-03:00,6.24,6.18,3.61,1.56,2.33,2.52,17.59,4.4,4.85,2.42
2023-12-18 07:00:00-03:00,15.12,15.08,9.86,5.57,8.1,9.23,45.63,11.41,17.33,8.66
2023-12-18 08:00:00-03:00,19.69,19.53,15.84,11.97,14.18,16.73,67.03,16.76,30.91,15.46
2023-12-18 09:00:00-03:00,22.89,22.72,20.41,17.05,19.47,23.39,83.07,20.77,42.86,21.43
2023-12-18 10:00:00-03:00,24.49,24.34,23.3,20.57,23.44,28.37,92.7,23.17,51.81,25.9
2023-12-18 11:00:00-03:00,23.15,22.63,22.57,21.08,21.62,26.48,89.43,22.36,48.1,24.05
2023-12-18 12:00:00-03:00,11.77,11.55,11.93,11.44,11.75,14.98,46.69,11.67,26.73,13.36
2023-12-18 13:00:00-03:00,10.89,10.88,11.7,11.25,11.95,15.22,44.72,11.18,27.17,13.58
2023-12-18 14:00:00-03:00,15.4,15.3,17.8,18.16,17.15,21.19,66.66,16.66,38.34,19.17
2023-12-18 15:00:00-03:00,11.61,11.55,14.11,14.75,13.38,16.64,52.02,13.0,30.02,15.01
2023-12-18 16:00:00-03:00,6.06,5.96,8.34,9.52,7.6,9.56,29.88,7.47,17.16,8.58
2023-12-18 17:00:00-03:00,1.88,1.87,2.25,2.36,2.07,2.57,8.36,2.09,4.64,2.32
2023-12-18 18:00:00-03:00,0.21,0.2,0.51,0.69,0.19,0.25,1.61,0.4,0.44,0.22
2023-12-18 19:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-18 20:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-18 21:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-18 22:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-18 23:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-19 00:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-19 01:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-19 02:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-19 03:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-19 04:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-19 05:00:00-03:00,0.01,0.01,0.01,0.0,0.0,0.0,0.03,0.01,0.0,0.0
2023-12-19 06:00:00-03:00,1.44,1.41,1.39,1.31,1.32,1.52,5.55,1.39,2.84,1.42
2023-12-19 07:00:00-03:00,4.26,4.25,4.15,3.79,4.12,5.0,16.45,4.11,9.12,4.56
2023-12-19 08:00:00-03:00,7.29,7.23,7.1,6.49,7.4,8.98,28.11,7.03,16.38,8.19
2023-12-19 09:00:00-03:00,9.48,9.39,9.32,8.66,9.44,11.47,36.85,9.21,20.91,10.46
2023-12-19 10:00:00-03:00,11.22,11.09,11.15,10.43,11.22,13.65,43.89,10.97,24.87,12.44
2023-12-19 11:00:00-03:00,21.46,21.2,21.65,20.48,22.06,27.0,84.79,21.2,49.06,24.53
2023-12-19 12:00:00-03:00,20.28,20.0,20.92,20.12,21.04,25.92,81.32,20.33,46.96,23.48
2023-12-19 13:00:00-03:00,22.19,21.79,24.14,24.32,24.08,29.72,92.44,23.11,53.8,26.9
2023-12-19 14:00:00-03:00,16.41,16.09,19.21,20.21,19.19,23.93,71.92,17.98,43.12,21.56
2023-12-19 15:00:00-03:00,12.45,12.15,15.86,17.72,14.56,18.15,58.18,14.54,32.71,16.36
2023-12-19 16:00:00-03:00,6.02,5.95,8.14,9.15,7.46,9.36,29.26,7.32,16.82,8.41
2023-12-19 17:00:00-03:00,2.33,2.3,3.56,4.21,2.44,3.15,12.4,3.1,5.59,2.8
2023-12-19 18:00:00-03:00,0.34,0.35,0.78,1.03,0.35,0.46,2.5,0.62,0.81,0.4
2023-12-19 19:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-19 20:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-19 21:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-19 22:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-19 23:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-20 00:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-20 01:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-20 02:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-20 03:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-20 04:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-20 05:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-20 06:00:00-03:00,0.09,0.09,0.09,0.08,0.05,0.06,0.35,0.09,0.11,0.06
2023-12-20 07:00:00-03:00,1.33,1.31,1.36,1.3,1.29,1.54,5.3,1.32,2.83,1.42
2023-12-20 08:00:00-03:00,5.1,5.06,5.16,4.85,5.12,6.23,20.17,5.04,11.35,5.68
2023-12-20 09:00:00-03:00,13.64,13.45,13.15,12.09,12.95,15.72,52.33,13.08,28.67,14.34
2023-12-20 10:00:00-03:00,19.06,18.88,18.62,17.04,18.86,22.9,73.6,18.4,41.76,20.88
2023-12-20 11:00:00-03:00,24.22,24.2,24.63,23.05,24.86,30.5,96.1,24.02,55.36,27.68
2023-12-20 12:00:00-03:00,17.62,17.61,18.46,17.63,18.77,23.0,71.32,17.83,41.77,20.88
2023-12-20 13:00:00-03:00,17.42,17.16,18.34,18.14,17.9,22.05,71.06,17.76,39.95,19.98
2023-12-20 14:00:00-03:00,10.47,10.29,11.18,11.11,10.89,13.39,43.05,10.76,24.28,12.14
2023-12-20 15:00:00-03:00,11.0,10.93,13.5,14.43,12.92,15.94,49.86,12.46,28.86,14.43
2023-12-20 16:00:00-03:00,7.22,7.11,11.94,14.46,10.28,13.07,40.73,10.18,23.35,11.68
2023-12-20 17:00:00-03:00,3.44,3.41,6.57,8.32,4.27,6.18,21.74,5.44,10.45,5.22
2023-12-20 18:00:00-03:00,0.22,0.23,0.31,0.36,0.23,0.31,1.12,0.28,0.54,0.27
2023-12-20 19:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-20 20:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-20 21:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-20 22:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-20 23:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-21 00:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-21 01:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-21 02:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-21 03:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-21 04:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-21 05:00:00-03:00,0.01,0.02,0.03,0.03,0.01,0.01,0.09,0.02,0.02,0.01
2023-12-21 06:00:00-03:00,0.39,0.37,0.35,0.33,0.32,0.38,1.44,0.36,0.7,0.35
2023-12-21 07:00:00-03:00,1.28,1.26,1.26,1.18,1.22,1.34,4.98,1.24,2.56,1.28
2023-12-21 08:00:00-03:00,2.15,2.14,2.14,1.99,2.13,2.59,8.42,2.1,4.72,2.36
2023-12-21 09:00:00-03:00,4.93,4.89,5.07,4.83,5.15,6.3,19.72,4.93,11.45,5.72
2023-12-21 10:00:00-03:00,15.73,15.61,15.61,14.43,15.86,19.31,61.38,15.34,35.17,17.58
2023-12-21 11:00:00-03:00,15.66,15.58,15.71,14.61,15.94,19.29,61.56,15.39,35.23,17.61
