date_time,pv_energy,pv_energy_est,gti,ghi,clearsky_gti,clearsky_ghi,gti_net,csi_mean,csi_std,csi_min,csi_max,csi_median,gti_varh_mean,gti_varh_std,gti_varh_min,gti_varh_max,gti_varh_median,temp_loss_pct_mean,temp_loss_pct_std,temp_loss_pct_min,temp_loss_pct_max,temp_loss_pct_median,gti_def_pct_mean,gti_def_pct_std,gti_def_pct_min,gti_def_pct_max,gti_def_pct_median,cloud_impact_mean,cloud_impact_std,cloud_impact_min,cloud_impact_max,cloud_impact_median,air_temp_mean,air_temp_std,air_temp_min,air_temp_max,air_temp_median,cell_temp_mean,cell_temp_std,cell_temp_min,cell_temp_max,cell_temp_median,wind_speed_10m_mean,wind_speed_10m_std,wind_speed_10m_min,wind_speed_10m_max,wind_speed_10m_median,cloud_opacity_mean,cloud_opacity_std,cloud_opacity_min,cloud_opacity_max,cloud_opacity_median,solar_hours,cloud_events,pr_solar,day_category
2025-06-02,410.11,448.4145,4.9967,4.3936,6.5147,5.3356,4.6373,0.6929,0.2121,0.131,0.9881,0.7447,69.1138,27.1279,18.1782,138.6191,64.6157,5.1706,3.5753,0.0,11.4125,5.425,30.7069,21.2116,1.1905,86.9048,25.5337,10.0187,11.7001,0.0119,65.6131,5.1426,22.8828,2.393,18.0,25.0,24.0,37.5215,9.597,18.625,53.5312,38.5625,4.0594,0.6853,2.8,5.1,4.2,22.6695,14.9097,1.0,75.5,20.0,10.6667,7,0.767,3
2025-06-03,523.7967,574.404,6.4012,5.2838,6.5759,5.3709,5.8378,0.9257,0.1494,0.3235,1.0,1.0,52.2294,29.3007,6.3102,121.1993,49.5677,6.8578,4.0794,0.0,12.0375,7.725,7.4295,14.9397,0.0,67.6471,0.0,1.6174,4.7335,0.0,34.3647,0.0,23.4,2.9323,17.0,26.0,25.0,41.8651,10.7277,17.3438,55.0938,44.3125,3.6154,0.8755,2.1,5.3,3.65,4.5077,8.8498,0.0,50.8,0.0,10.8333,0,0.9734,0
2025-06-04,529.6767,587.4911,6.5559,5.3884,6.6902,5.4459,5.959,0.9306,0.1537,0.3264,1.0,1.0,52.6602,28.0055,4.5419,112.6064,54.9028,7.1879,4.1232,0.0,12.2125,8.2688,6.9357,15.3676,0.0,67.3611,0.0,1.5205,4.402,0.0,27.2812,0.0,23.7308,3.2464,17.0,27.0,25.0,42.6421,10.9397,17.5625,55.5312,45.6719,3.54,0.544,2.4,4.2,3.7,3.9346,8.2611,0.0,40.5,0.0,10.8333,0,0.9799,0
2025-06-05,501.7817,567.1087,6.339,5.267,6.7092,5.4592,5.7639,0.8735,0.1959,0.1864,1.0,0.9714,54.8228,28.5953,7.317,120.3868,48.8241,7.0176,4.19,0.0,12.1125,8.175,12.6503,19.5921,0.0,81.3559,2.8571,3.2856,7.5534,0.0,54.8339,0.0686,23.7984,3.1927,17.0,27.0,25.0,42.2258,11.0635,17.3438,55.2812,45.4375,2.7349,0.6258,1.5,3.5,2.8,8.0411,11.9596,0.0,67.4,2.4,10.75,1,0.9448,3
2025-06-06,527.0325,597.0724,6.6844,5.457,6.7483,5.487,6.0425,0.9612,0.1222,0.3091,1.0,1.0,52.6555,25.7314,11.0851,101.7979,55.216,7.7981,4.1359,0.0,12.725,8.8,3.881,12.219,0.0,69.0909,0.0,0.8545,3.6976,0.0,32.5418,0.0,24.8062,3.3729,16.0,28.0,26.0,44.2376,10.8869,16.5312,56.8125,47.0,1.845,0.3271,1.3,2.5,1.8,2.0915,6.4941,0.0,47.1,0.0,10.75,0,0.9905,0
2025-06-07,521.01,595.5264,6.6667,5.4361,6.7866,5.5074,6.0304,0.9638,0.1043,0.3906,1.0,1.0,52.0514,25.0631,5.2628,104.4147,54.2475,7.6516,4.2225,0.0,12.7375,8.7625,3.6154,10.4278,0.0,60.9375,0.0,0.6308,2.5184,0.0,17.7938,0.0,24.6412,3.75,15.0,28.0,26.0,43.7252,11.3866,15.3438,56.8438,46.9062,2.3817,0.5309,1.5,3.3,2.3,2.1763,5.3992,0.0,29.2,0.0,10.9167,0,0.9823,0
2025-06-08,469.6808,551.9357,6.1368,5.0523,6.7438,5.4714,5.6005,0.9283,0.1209,0.5111,1.0,1.0,65.6384,25.0189,18.4889,131.5864,68.6339,7.1684,3.7224,0.0,12.6,8.1625,7.169,12.0904,0.0,48.8936,0.0,1.4947,3.3337,0.0,19.5574,0.0,25.0763,3.5183,16.0,28.0,27.0,42.6434,9.9081,16.5938,56.5,45.4062,2.3985,0.4496,1.6,3.2,2.4,5.5771,9.3464,0.0,40.0,0.0,10.9167,10,0.91,0
2025-06-09,516.1083,582.2036,6.5173,5.3186,6.6221,5.3794,5.8941,0.9557,0.1232,0.4386,1.0,1.0,52.3053,24.1506,10.9914,98.4758,54.8729,7.7023,4.1933,0.0,12.775,8.7563,4.429,12.3248,0.0,56.1404,0.0,0.8304,2.9263,0.0,16.7455,0.0,25.1308,3.6945,16.0,29.0,27.0,43.9305,11.1601,16.4062,56.9375,46.8906,2.2462,0.7321,1.0,3.2,2.5,2.4138,5.9835,0.0,30.7,0.0,10.8333,0,0.9842,0
2025-06-10,450.4308,493.552,5.5117,4.7112,6.4768,5.2762,5.0738,0.7652,0.2372,0.22,1.0,0.8766,57.5551,36.4111,11.4928,160.8378,47.8261,5.6757,3.9678,0.0,11.275,6.2625,23.479,23.719,0.0,78.0,12.3418,7.7112,11.3078,0.0,50.154,1.2217,22.3876,3.1974,16.0,26.0,24.0,38.4099,11.1622,16.375,53.1875,40.6562,1.9016,0.4935,1.2,2.8,1.7,16.6891,16.3877,0.0,64.3,9.9,10.75,2,0.851,3
2025-06-11,521.4067,590.2466,6.5702,5.3463,6.6398,5.3813,5.981,0.9621,0.1127,0.4722,1.0,1.0,51.8223,25.0567,3.8485,100.7502,56.2287,7.1568,4.1061,0.0,12.5,7.95,3.7943,11.2685,0.0,52.7778,0.0,0.6445,2.2814,0.0,12.1917,0.0,23.5923,3.7098,16.0,27.0,25.0,42.545,10.9496,16.4375,56.25,44.875,2.3585,0.9029,1.4,3.9,1.8,1.92,5.153,0.0,23.1,0.0,10.8333,0,0.9895,0
2025-06-12,474.1225,539.5066,6.0028,5.0132,6.5602,5.3267,5.5146,0.8562,0.211,0.2321,1.0,1.0,54.1976,28.1404,2.8959,115.5407,53.5866,6.036,4.0328,0.0,11.65,6.6875,14.3828,21.098,0.0,76.7857,0.0,4.3782,8.5891,0.0,44.4589,0.0,22.2615,3.6335,15.0,26.0,24.0,39.5774,10.9729,15.6562,54.125,41.7188,1.9062,0.6163,0.9,2.7,2.1,9.8792,14.2844,0.0,57.9,0.0,10.8333,2,0.915,3
2025-06-13,503.5517,535.8338,5.9607,4.9991,6.5557,5.3239,5.4759,0.8226,0.2296,0.2676,1.0,0.9354,55.6229,30.3231,3.2322,118.531,53.2982,5.9074,4.1248,0.0,11.2875,7.025,17.7448,22.9635,0.0,73.2394,6.4599,5.6199,9.8986,0.0,39.3092,0.2972,21.6124,3.4171,16.0,25.0,23.0,38.9399,11.6468,16.5,53.2188,42.5625,4.4062,0.7286,3.0,5.6,4.2,12.1465,15.3649,0.0,54.3,4.6,10.75,1,0.9092,3
2025-06-14,567.6292,605.1852,6.6739,5.4052,6.6808,5.4099,6.1442,0.9988,0.0061,0.9367,1.0,1.0,50.6868,24.4229,3.0289,85.0203,55.6974,6.1971,3.9128,0.0,11.3,6.8,0.1155,0.6106,0.0,6.3291,0.0,0.0026,0.0222,0.0,0.2532,0.0,20.8168,3.4235,14.0,24.0,22.0,39.9215,10.8205,14.5625,53.25,42.0,4.7565,0.8451,3.0,6.1,4.8,0.0885,0.4154,0.0,4.0,0.0,10.9167,0,0.999,0
2025-06-15,550.0925,596.9419,6.5814,5.3491,6.6368,5.3704,6.0541,0.9601,0.1288,0.3611,1.0,1.0,51.5068,26.9744,2.8749,113.8451,53.7663,6.2707,3.941,0.0,11.3125,7.1812,3.9886,12.8838,0.0,63.8889,0.0,0.8676,3.2337,0.0,22.3611,0.0,21.0923,3.7674,14.0,25.0,23.0,40.0772,10.9537,14.375,53.2812,42.9531,3.0885,0.6653,2.2,4.1,3.1,1.9469,6.2387,0.0,35.0,0.0,10.8333,0,0.9917,0
2025-06-16,523.22,575.8174,6.3431,5.1863,6.6974,5.4081,5.8413,0.9191,0.1509,0.2583,1.0,1.0,62.2854,26.0738,18.7293,118.6705,62.2553,6.2885,3.7246,0.0,11.4375,6.975,8.0901,15.0942,0.0,74.1722,0.0,1.7472,4.905,0.0,39.4596,0.0,21.7132,3.4578,14.0,25.0,23.0,40.1524,10.4295,14.5312,53.5938,42.4375,3.6318,0.5417,2.0,4.2,3.7,5.2651,9.1425,0.0,53.2,0.0,10.75,2,0.9471,0
2025-06-17,561.0808,594.4267,6.5887,5.362,6.7581,5.4497,6.0428,0.9499,0.1066,0.5806,1.0,1.0,52.3561,26.0927,3.9274,109.5249,54.375,6.402,4.0525,0.0,11.75,7.0625,5.0149,10.6632,0.0,41.9355,0.0,0.8133,2.0236,0.0,9.0581,0.0,21.6183,3.7364,14.0,25.0,23.0,40.479,11.0905,14.5625,54.375,42.6562,3.4084,0.6615,2.1,4.4,3.3,3.1519,6.3047,0.0,21.6,0.0,10.9167,1,0.9749,0
2025-06-18,524.5625,559.5126,6.1907,5.101,6.6734,5.3883,5.6925,0.8888,0.1703,0.2576,1.0,0.9894,56.3577,26.3723,5.7498,118.9549,59.9416,6.2375,3.8521,0.0,11.825,6.9625,11.1215,17.027,0.0,74.2424,1.0604,2.6427,6.0152,0.0,40.3879,0.0106,22.2248,3.2983,15.0,25.0,24.0,40.2212,10.3244,15.5625,54.5625,42.4062,3.4946,0.7935,1.9,4.6,3.4,7.6171,10.8331,0.0,54.4,1.0,10.75,3,0.9277,3
2025-06-19,430.0175,506.5426,5.6462,4.7859,6.5892,5.326,5.191,0.7726,0.2298,0.1818,1.0,0.886,54.1218,30.0586,10.4534,122.8072,49.0313,5.788,4.1409,0.0,11.1625,6.4625,22.7446,22.9765,0.0,81.8182,11.3963,7.0279,10.3453,0.0,52.6091,1.0773,22.3047,2.9525,16.0,25.0,24.0,38.8462,11.3362,16.4375,52.9062,41.1562,3.8695,0.6142,2.6,4.8,3.75,15.9164,15.1547,0.0,64.3,9.45,10.6667,2,0.8569,3
2025-06-20,429.8308,557.2142,6.1777,5.0885,6.7093,5.4086,5.6731,0.8851,0.1835,0.2639,1.0,1.0,56.6033,25.438,5.3279,111.184,61.9116,6.2816,3.9397,0.0,11.85,6.6312,11.4901,18.3488,0.0,73.6111,0.0,3.193,7.8191,0.0,38.6909,0.0,22.5077,3.2428,16.0,26.0,24.0,40.3279,10.5321,16.5,54.625,41.5781,2.8515,1.0162,1.2,4.3,2.8,8.2954,12.3931,0.0,53.2,0.0,10.8333,1,0.9208,3
2025-06-21,523.1767,594.4212,6.6293,5.3518,6.7322,5.4267,6.0221,0.9897,0.0228,0.8945,1.0,1.0,53.2898,20.8932,21.5327,87.6751,55.1776,7.3821,4.087,0.0,12.55,8.325,1.0258,2.2843,0.0,10.5485,0.0,0.0537,0.1664,0.0,0.9494,0.0,24.1679,3.4976,16.0,28.0,26.0,43.145,10.8477,16.4688,56.375,45.8125,1.9305,0.2064,1.6,2.5,1.9,0.8863,1.9681,0.0,9.0,0.0,10.9167,0,0.9847,0
2025-06-22,545.8925,603.092,6.771,5.4543,6.7712,5.4544,6.1093,0.9999,0.0006,0.9926,1.0,1.0,50.9487,24.9001,3.1176,88.6484,55.4493,7.8661,4.3139,0.0,13.15,8.9625,0.0057,0.065,0.0,0.7435,0.0,0.0,0.0003,0.0,0.003,0.0,24.8931,3.9404,15.0,28.0,27.0,44.2758,11.588,15.4688,57.875,47.4062,1.6702,0.2674,1.1,2.1,1.6,0.0031,0.0349,0.0,0.4,0.0,10.9167,0,1.0,0
2025-06-23,528.55,579.5736,6.4947,5.2552,6.6376,5.3525,5.8699,0.9726,0.0769,0.5455,1.0,1.0,53.3243,22.1362,5.6802,91.8945,57.3289,7.8073,4.1552,0.0,13.0375,8.9625,2.741,7.6863,0.0,45.4545,0.0,0.3432,1.3227,0.0,9.0909,0.0,25.6031,4.0319,16.0,29.0,28.0,44.1947,11.0711,16.4375,57.5938,47.4062,1.7359,0.3744,0.9,2.4,1.8,1.7916,4.077,0.0,20.0,0.0,10.9167,0,0.9785,0
2025-06-24,271.6833,272.6066,3.1782,2.9977,6.3669,5.1603,3.0182,0.435,0.2195,0.1406,0.9768,0.3661,64.4623,42.2728,12.3165,181.2552,59.0433,2.6794,3.0584,0.0,10.275,1.8125,56.5019,21.9506,2.3153,85.9375,63.389,31.0217,18.4662,0.0463,66.6016,30.9804,21.246,2.5288,17.0,24.0,22.0,30.7051,8.71,17.5312,50.6875,29.5312,2.6222,1.2304,1.4,4.6,2.0,47.4333,19.7712,2.0,77.5,49.75,10.5,6,0.4992,2
2025-06-25,488.7817,518.6338,5.8292,4.8802,6.5381,5.2851,5.3244,0.8209,0.2661,0.2595,1.0,1.0,51.1417,36.0129,3.0289,166.2525,41.2105,6.1162,4.481,0.0,11.9,7.3125,17.9074,26.613,0.0,74.0506,0.0,7.2613,11.8981,0.0,40.2835,0.0,22.4538,4.3422,15.0,27.0,25.0,39.269,12.7522,15.4375,54.75,43.2812,3.3315,0.3337,2.2,3.7,3.4,12.6877,19.1502,0.0,54.4,0.0,10.8333,0,0.8916,1
2025-06-26,525.015,586.3843,6.5186,5.282,6.619,5.3477,5.9565,0.9854,0.0369,0.7923,1.0,1.0,51.3739,24.5656,2.871,86.7822,56.8711,6.8612,3.9626,0.0,12.0875,7.625,1.4619,3.6851,0.0,20.7721,0.0,0.1237,0.4193,0.0,3.3028,0.0,23.0615,3.2224,17.0,26.0,25.0,41.8651,10.4641,17.75,55.2188,44.0625,4.1492,0.5576,2.6,4.9,4.25,1.18,2.9127,0.0,15.9,0.0,10.8333,0,0.9848,0
2025-06-27,545.44,603.8848,6.7331,5.4269,6.7355,5.4287,6.1217,0.9997,0.0016,0.9885,1.0,1.0,50.5969,24.7205,2.871,88.1728,54.8195,7.2696,4.134,0.0,12.3125,8.1375,0.0255,0.158,0.0,1.1494,0.0,0.0002,0.0015,0.0,0.0115,0.0,23.5038,3.7424,15.0,27.0,25.0,42.7779,11.13,15.3438,55.7812,45.3438,2.9573,0.4006,1.8,3.5,3.0,0.0221,0.1377,0.0,1.0,0.0,10.9167,0,0.9996,0
2025-06-28,563.7683,609.5886,6.7985,5.4788,6.7992,5.4794,6.1792,0.9999,0.0007,0.9919,1.0,1.0,51.0531,24.9435,2.958,89.1422,55.1979,7.2931,4.1582,0.0,12.3875,8.175,0.0079,0.0733,0.0,0.8074,0.0,0.0,0.0005,0.0,0.0057,0.0,23.4198,3.7251,16.0,27.0,25.0,42.8812,11.0932,16.375,55.9688,45.4375,3.9771,0.6371,2.5,4.9,4.0,0.0069,0.0635,0.0,0.7,0.0,10.9167,0,0.9999,0
2025-06-29,532.7342,576.6553,6.4443,5.2806,6.7652,5.4556,5.8651,0.9137,0.1604,0.4011,1.0,1.0,52.9637,27.3251,6.9429,117.507,52.0299,6.9934,4.2065,0.0,12.3375,7.8312,8.6311,16.0404,0.0,59.893,0.0,1.9879,4.6318,0.0,21.6136,0.0,23.4923,3.9399,14.0,27.0,25.0,42.0817,11.2828,14.9375,55.8438,44.5781,1.7108,0.8546,0.0,3.0,2.0,5.5692,9.6308,0.0,37.6,0.0,10.8333,0,0.9526,0
2025-06-30,540.1442,601.0113,6.6995,5.4075,6.7169,5.4203,6.0931,0.9982,0.006,0.9647,1.0,1.0,50.8051,23.9538,5.0655,88.0334,55.6352,7.2654,4.0562,0.0,12.25,8.225,0.1772,0.599,0.0,3.5267,0.0,0.0034,0.0132,0.0,0.1058,0.0,23.7557,3.1891,17.0,27.0,25.0,42.9337,10.5995,17.875,55.625,45.5625,3.2275,0.6793,2.1,4.4,3.1,0.1542,0.5195,0.0,3.0,0.0,10.9167,0,0.9974,0
2025-07-01,559.1858,610.2751,6.8087,5.4942,6.8173,5.5004,6.1856,0.999,0.0037,0.9725,1.0,1.0,51.2607,24.7651,5.4188,89.2855,56.6271,7.324,4.1805,0.0,12.4125,8.2,0.1011,0.3681,0.0,2.7451,0.0,0.0012,0.0053,0.0,0.0522,0.0,23.458,3.7709,15.0,27.0,25.0,42.9485,11.169,15.9375,56.0312,45.5,3.0038,0.6843,1.9,4.2,2.8,0.0855,0.299,0.0,1.9,0.0,10.9167,0,0.9987,0
2025-07-02,560.965,604.17,6.71,5.425,6.7155,5.4292,6.1277,0.9994,0.0024,0.988,1.0,1.0,50.6326,24.439,4.3927,87.2518,55.9375,6.8991,4.0684,0.0,12.1625,7.625,0.0552,0.2396,0.0,1.2035,0.0,0.0005,0.0023,0.0,0.012,0.0,22.6412,3.688,15.0,26.0,24.0,41.8492,10.9348,15.8438,55.4062,44.0625,3.5702,0.6406,2.2,4.5,3.5,0.0489,0.2103,0.0,1.0,0.0,10.9167,0,0.9992,0
2025-07-03,567.435,612.1434,6.7792,5.4802,6.7912,5.4878,6.2068,0.9927,0.0514,0.5714,1.0,1.0,51.1934,24.848,4.0899,92.6227,56.3503,6.6906,3.9964,0.0,11.7,7.4375,0.7288,5.1439,0.0,42.8571,0.0,0.1183,0.9468,0.0,7.8857,0.0,21.9008,3.3738,15.0,25.0,24.0,41.3068,10.7921,15.5,54.25,43.5938,3.9931,0.6153,2.7,4.9,3.9,0.3611,2.2707,0.0,18.4,0.0,10.9167,0,0.9982,0
2025-07-04,568.3908,616.5696,6.8172,5.5117,6.8312,5.522,6.2546,0.9985,0.0039,0.9808,1.0,1.0,51.1903,24.8216,5.7122,89.2311,56.4062,6.5062,3.9833,0.0,11.6375,7.1875,0.1481,0.3909,0.0,1.9157,0.0,0.0015,0.0041,0.0,0.0249,0.0,21.2748,3.2583,14.0,25.0,23.0,40.7898,10.8422,14.875,54.0938,42.9688,3.8779,0.5095,2.6,4.6,3.9,0.1298,0.338,0.0,1.3,0.0,10.9167,0,0.998,0
2025-07-05,533.2117,593.838,6.5406,5.3467,6.8288,5.5229,6.0298,0.9355,0.1188,0.3896,1.0,0.9841,54.0085,24.7023,4.7863,105.3285,55.2854,6.1062,3.8294,0.0,11.075,7.0062,6.4477,11.8836,0.0,61.039,1.5948,1.0401,2.914,0.0,19.5935,0.0229,20.8,3.5381,13.0,24.0,23.0,39.6671,10.6797,13.8125,52.6875,42.5156,3.05,0.5441,2.1,3.9,2.9,4.2977,6.6176,0.0,32.1,1.35,10.8333,1,0.9578,0
2025-07-06,503.2642,600.8491,6.6358,5.401,6.8358,5.5333,6.092,0.9667,0.0735,0.6474,1.0,1.0,55.0104,22.7376,9.4868,101.3693,57.4501,6.5136,3.8792,0.0,11.275,7.5625,3.3283,7.3505,0.0,35.2564,0.0,0.3959,1.1825,0.0,6.4872,0.0,21.7557,3.552,13.0,25.0,23.0,40.7514,10.7325,13.8438,53.1875,43.9062,2.3771,0.3276,1.8,3.2,2.3,2.3328,4.5093,0.0,18.4,0.0,10.9167,0,0.9708,0
2025-07-07,558.0508,617.6096,6.8732,5.5679,6.8732,5.5679,6.261,1.0,0.0,1.0,1.0,1.0,51.3713,25.1573,2.9025,89.569,56.4062,7.1014,4.1408,0.0,12.1375,8.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.626,3.7217,14.0,26.0,24.0,42.3013,11.2396,14.8438,55.3438,45.0625,2.7198,0.5066,2.0,3.7,2.5,0.0,0.0,0.0,0.0,0.0,10.9167,0,1.0,0
2025-07-08,563.6392,594.582,6.6093,5.4186,6.8322,5.5433,6.0421,0.9373,0.1122,0.5763,1.0,1.0,54.165,26.2092,6.9298,98.8804,57.5854,6.6954,4.0894,0.0,12.0375,7.75,6.2688,11.2164,0.0,42.3729,0.0,0.9266,2.1018,0.0,8.9766,0.0,22.3664,3.7111,15.0,26.0,24.0,41.2863,11.076,15.8125,55.0938,44.375,2.3198,1.1344,0.8,4.0,2.3,3.9305,6.2587,0.0,22.5,0.0,10.9167,0,0.9674,0
2025-07-09,523.6358,558.4981,6.2291,5.1864,6.7938,5.5222,5.707,0.8802,0.165,0.3905,1.0,0.9662,56.0064,28.1155,5.3788,119.5279,51.7588,6.317,4.0764,0.0,11.9875,6.5875,11.9779,16.4962,0.0,60.9524,3.3827,2.6874,4.987,0.0,22.6371,0.1015,22.5191,3.2988,15.0,26.0,24.0,40.3504,10.9751,15.7812,54.9688,41.4688,2.7611,0.8419,1.5,4.0,2.9,8.0924,10.8575,0.0,41.4,2.7,10.9167,1,0.9169,3
2025-07-10,480.8225,570.8503,6.3219,5.2474,6.8292,5.5545,5.8227,0.8959,0.1635,0.3191,1.0,1.0,57.5738,27.2011,3.3121,110.2893,63.1239,5.9961,3.9357,0.0,11.65,6.125,10.4132,16.3477,0.0,68.0851,0.0,2.4772,5.2332,0.0,31.183,0.0,21.3462,2.9379,16.0,24.0,23.0,39.5825,10.5384,16.7812,54.125,40.3125,4.1915,0.6483,3.2,5.1,4.2,7.3138,10.7764,0.0,45.8,0.0,10.8333,2,0.9257,3
2025-07-11,324.43,390.7586,4.3342,3.9321,6.7872,5.5293,4.118,0.6239,0.1864,0.2982,1.0,0.617,68.1562,37.6622,21.4241,212.1892,57.2053,3.6427,2.637,0.0,8.9375,3.8,37.6122,18.6375,0.0,70.1754,38.2979,13.2001,10.0399,0.0,34.3103,11.7931,20.6667,2.578,16.0,23.0,22.0,33.266,7.9518,16.5312,47.3438,34.5,4.4403,0.5915,3.0,5.3,4.5,28.4705,13.9843,0.0,55.0,31.0,10.75,4,0.6386,3
2025-07-12,558.315,569.8638,6.2884,5.2454,6.7767,5.5273,5.8096,0.8732,0.1657,0.2909,1.0,0.942,54.6444,25.4572,7.3957,105.6422,57.1972,5.6992,3.8607,0.0,10.8,6.275,12.6752,16.569,0.0,70.9091,5.7971,2.5722,5.4826,0.0,31.5545,0.2814,20.4962,3.2778,14.0,24.0,22.0,38.4974,10.9312,14.7812,52.0,40.6875,4.4817,0.9175,3.0,6.2,4.3,8.3695,9.3577,0.0,44.5,4.9,10.9167,3,0.928,3
2025-07-13,319.8892,316.1629,3.6224,3.4214,6.7723,5.5376,3.4508,0.4897,0.1918,0.2407,0.9882,0.4154,60.7263,44.9525,14.0483,181.8008,42.4854,2.6573,2.9341,0.0,9.9125,2.1375,51.0272,19.1845,1.1803,75.9259,58.4627,23.4787,12.7267,0.0118,46.1387,25.4914,19.8231,2.6661,14.0,22.0,21.0,30.2724,8.8991,14.5312,49.7812,30.3438,3.8992,0.841,2.9,5.5,3.5,40.3631,15.8725,1.0,65.0,43.1,10.8333,4,0.5349,2
2025-07-14,375.1233,446.5506,4.9013,4.3367,6.8358,5.5873,4.6084,0.6809,0.1895,0.2655,0.9968,0.698,62.8131,26.7736,18.8782,147.549,60.4396,4.5178,3.0092,0.0,8.675,5.3,31.9114,18.9493,0.3205,73.4513,30.2045,10.1939,10.4888,0.0013,37.6134,6.9768,21.3615,3.1154,16.0,25.0,23.0,35.5,8.8715,16.4688,46.6875,38.25,2.5362,0.6412,1.9,3.8,2.2,24.0746,13.7371,0.3,52.9,23.5,10.8333,2,0.717,3
2025-07-15,513.4783,583.5151,6.4467,5.3522,6.9077,5.6469,5.9238,0.9019,0.1302,0.3372,1.0,0.9357,55.2317,23.2823,11.2583,101.4579,54.7066,6.3853,3.7802,0.0,11.1625,7.25,9.8147,13.0239,0.0,66.2791,6.4257,1.5323,3.4441,0.0,25.0535,0.2922,22.0916,2.8675,16.0,25.0,23.0,40.5458,10.2391,16.8125,52.9062,43.125,2.9924,0.5917,2.0,4.1,2.8,6.5565,7.1182,0.0,37.8,5.0,10.9167,0,0.9333,0
2025-07-16,561.0567,625.817,6.9813,5.7127,6.9832,5.714,6.3448,0.9997,0.0023,0.9766,1.0,1.0,52.019,25.1163,3.0785,88.868,57.6427,7.2473,4.2344,0.0,12.55,8.3062,0.0325,0.2336,0.0,2.3438,0.0,0.0004,0.0034,0.0,0.0375,0.0,22.8333,3.8782,14.0,27.0,25.0,42.6667,11.4662,14.8438,56.375,45.7656,2.4591,0.731,1.6,3.8,2.3,0.0258,0.1741,0.0,1.6,0.0,11.0,0,0.9997,0
2025-07-17,557.3933,626.3726,6.9784,5.7212,6.981,5.723,6.3519,0.9997,0.0016,0.9886,1.0,1.0,52.058,24.9648,2.9797,88.2923,58.1054,7.12,4.2006,0.0,12.275,7.8938,0.0267,0.1615,0.0,1.139,0.0,0.0002,0.0015,0.0,0.0114,0.0,22.5606,3.7176,15.0,26.0,24.0,42.3857,11.2939,15.8438,55.6875,44.7344,2.4811,0.9587,1.3,4.0,2.4,0.0227,0.1412,0.0,1.0,0.0,11.0,0,0.9996,0
2025-07-18,526.2075,602.9902,6.7563,5.6106,6.9569,5.7142,6.1228,0.9351,0.1537,0.3085,1.0,1.0,54.4396,28.8959,5.2136,120.9496,55.6897,7.3518,4.3338,0.0,12.6375,8.225,6.4927,15.3731,0.0,69.1489,0.0,1.7516,5.4239,0.0,31.5344,0.0,23.5077,3.7339,15.0,27.0,25.0,42.9971,11.5716,15.8438,56.5938,45.5625,1.4931,0.4636,0.9,2.3,1.35,4.2754,9.732,0.0,45.8,0.0,10.8333,1,0.9712,0
2025-07-19,562.7475,616.5129,6.8812,5.6637,6.9529,5.7168,6.2472,0.993,0.0246,0.7987,1.0,1.0,55.7652,21.9732,3.0151,87.9631,61.4583,7.379,4.2099,0.0,12.6125,8.4125,0.704,2.4594,0.0,20.1258,0.0,0.0557,0.3332,0.0,3.4214,0.0,23.4773,3.9798,14.0,27.0,25.0,43.026,11.3668,14.875,56.5312,46.0312,1.8402,0.3514,1.1,2.5,1.9,0.6121,2.1073,0.0,17.0,0.0,11.0,0,0.9897,0
2025-07-20,539.765,617.3245,6.9247,5.7046,6.9339,5.7113,6.2555,0.999,0.0038,0.9684,1.0,1.0,51.562,24.6191,3.1431,87.9188,57.181,7.7497,4.3327,0.0,12.975,8.8688,0.0961,0.379,0.0,3.1553,0.0,0.0013,0.0078,0.0,0.0852,0.0,24.3485,3.9014,15.0,28.0,26.0,44.0208,11.5447,15.9062,57.4375,47.1719,1.5962,0.336,1.0,2.3,1.5,0.0856,0.3348,0.0,2.7,0.0,11.0,0,0.9987,0
2025-07-21,560.5283,610.3933,6.8378,5.6597,6.8957,5.6957,6.1905,0.983,0.0575,0.5902,1.0,1.0,51.9035,24.4275,3.0151,89.8502,60.0955,7.53,4.2982,0.0,12.9375,8.1875,1.6954,5.749,0.0,40.9836,0.0,0.17,0.9246,0.0,7.541,0.0,24.1364,3.6419,16.0,28.0,26.0,43.562,11.26,16.875,57.3438,45.4688,2.6788,0.8991,1.6,4.2,2.5,1.0439,2.7355,0.0,18.4,0.0,11.0,0,0.9916,0
2025-07-22,545.8858,601.9713,6.7714,5.6475,6.8771,5.6942,6.0996,0.9384,0.1492,0.3544,1.0,1.0,52.7519,28.131,5.0091,113.2323,54.1317,7.9297,4.2897,0.0,13.2625,8.95,6.1575,14.9186,0.0,64.557,0.0,1.4398,4.453,0.0,24.4025,0.0,25.0916,3.5636,17.0,29.0,27.0,44.4754,11.4379,17.375,58.1562,47.375,1.726,1.2013,0.2,3.6,1.4,3.5076,8.3525,0.0,37.8,0.0,10.9167,0,0.9846,0
