date_time,air_temp,gti,ghi
2024-07-18 17:00:00-03:00,22.5,47.04,27.58
2024-07-18 18:00:00-03:00,19.82,0.0,0.0
2024-07-18 19:00:00-03:00,18.33,0.0,0.0
2024-07-18 20:00:00-03:00,18.07,0.0,0.0
2024-07-18 21:00:00-03:00,16.94,0.0,0.0
2024-07-18 22:00:00-03:00,16.27,0.0,0.0
2024-07-18 23:00:00-03:00,15.87,0.0,0.0
2024-07-19 00:00:00-03:00,14.43,0.0,0.0
2024-07-19 01:00:00-03:00,12.06,0.0,0.0
2024-07-19 02:00:00-03:00,12.53,0.0,0.0
2024-07-19 03:00:00-03:00,11.74,0.0,0.0
2024-07-19 04:00:00-03:00,12.39,0.0,0.0
2024-07-19 05:00:00-03:00,11.31,0.0,0.0
2024-07-19 06:00:00-03:00,10.55,67.37,43.39
2024-07-19 07:00:00-03:00,16.34,453.25,246.36
2024-07-19 08:00:00-03:00,19.8,752.46,477.84
2024-07-19 09:00:00-03:00,22.0,937.07,656.48
2024-07-19 10:00:00-03:00,23.2,1061.21,785.8
2024-07-19 11:00:00-03:00,24.43,1104.16,838.09
2024-07-19 12:00:00-03:00,25.11,1089.04,821.9
2024-07-19 13:00:00-03:00,25.72,1018.66,741.48
2024-07-19 14:00:00-03:00,25.58,873.74,593.65
2024-07-19 15:00:00-03:00,25.66,659.69,396.3
2024-07-19 16:00:00-03:00,25.01,292.52,170.2
2024-07-19 17:00:00-03:00,21.91,48.04,28.17
2024-07-19 18:00:00-03:00,19.78,0.0,0.0
2024-07-19 19:00:00-03:00,18.48,0.0,0.0
2024-07-19 20:00:00-03:00,17.96,0.0,0.0
2024-07-19 21:00:00-03:00,16.99,0.0,0.0
2024-07-19 22:00:00-03:00,15.09,0.0,0.0
2024-07-19 23:00:00-03:00,14.34,0.0,0.0
2024-07-20 00:00:00-03:00,14.11,0.0,0.0
2024-07-20 01:00:00-03:00,13.62,0.0,0.0
2024-07-20 02:00:00-03:00,12.53,0.0,0.0
2024-07-20 03:00:00-03:00,12.19,0.0,0.0
2024-07-20 04:00:00-03:00,11.7,0.0,0.0
2024-07-20 05:00:00-03:00,11.75,0.0,0.0
2024-07-20 06:00:00-03:00,12.0,68.18,43.84
2024-07-20 07:00:00-03:00,16.28,455.03,247.45
2024-07-20 08:00:00-03:00,18.98,753.94,479.3
2024-07-20 09:00:00-03:00,21.32,938.75,658.27
2024-07-20 10:00:00-03:00,22.75,1047.52,776.51
2024-07-20 11:00:00-03:00,23.63,1090.09,828.37
2024-07-20 12:00:00-03:00,24.92,1081.66,817.2
2024-07-20 13:00:00-03:00,25.18,1020.57,743.62
2024-07-20 14:00:00-03:00,25.35,900.21,612.02
2024-07-20 15:00:00-03:00,25.39,628.78,385.5
2024-07-20 16:00:00-03:00,24.16,306.86,175.42
2024-07-20 17:00:00-03:00,21.07,49.51,28.76
2024-07-20 18:00:00-03:00,18.93,0.0,0.0
2024-07-20 19:00:00-03:00,18.39,0.0,0.0
2024-07-20 20:00:00-03:00,17.0,0.0,0.0
2024-07-20 21:00:00-03:00,15.76,0.0,0.0
2024-07-20 22:00:00-03:00,15.36,0.0,0.0
2024-07-20 23:00:00-03:00,14.19,0.0,0.0
2024-07-21 00:00:00-03:00,13.78,0.0,0.0
2024-07-21 01:00:00-03:00,12.67,0.0,0.0
2024-07-21 02:00:00-03:00,12.18,0.0,0.0
2024-07-21 03:00:00-03:00,13.76,0.0,0.0
2024-07-21 04:00:00-03:00,13.95,0.0,0.0
2024-07-21 05:00:00-03:00,12.43,0.0,0.0
2024-07-21 06:00:00-03:00,11.31,67.12,42.8
2024-07-21 07:00:00-03:00,15.84,442.17,242.4
2024-07-21 08:00:00-03:00,18.87,738.46,470.22
2024-07-21 09:00:00-03:00,21.18,924.76,649.24
2024-07-21 10:00:00-03:00,23.02,1040.14,771.85
2024-07-21 11:00:00-03:00,23.83,1092.0,830.61
2024-07-21 12:00:00-03:00,24.56,1079.16,816.14
2024-07-21 13:00:00-03:00,24.91,1004.89,733.1
2024-07-21 14:00:00-03:00,25.17,865.4,589.27
2024-07-21 15:00:00-03:00,24.8,649.21,391.23
2024-07-21 16:00:00-03:00,23.75,290.82,167.8
2024-07-21 17:00:00-03:00,21.09,48.52,27.91
2024-07-21 18:00:00-03:00,18.61,0.0,0.0
2024-07-21 19:00:00-03:00,17.61,0.0,0.0
2024-07-21 20:00:00-03:00,17.41,0.0,0.0
2024-07-21 21:00:00-03:00,16.6,0.0,0.0
2024-07-21 22:00:00-03:00,15.75,0.0,0.0
2024-07-21 23:00:00-03:00,14.85,0.0,0.0
2024-07-22 00:00:00-03:00,13.2,0.0,0.0
2024-07-22 01:00:00-03:00,12.45,0.0,0.0
2024-07-22 02:00:00-03:00,12.0,0.0,0.0
2024-07-22 03:00:00-03:00,11.04,0.0,0.0
2024-07-22 04:00:00-03:00,10.8,0.0,0.0
2024-07-22 05:00:00-03:00,10.39,0.0,0.0
2024-07-22 06:00:00-03:00,9.75,68.02,43.29
2024-07-22 07:00:00-03:00,15.93,552.01,294.46
2024-07-22 08:00:00-03:00,19.76,733.48,467.72
2024-07-22 09:00:00-03:00,22.0,926.56,651.15
2024-07-22 10:00:00-03:00,22.84,1044.03,775.47
2024-07-22 11:00:00-03:00,23.77,1093.84,832.88
2024-07-22 12:00:00-03:00,24.29,1081.05,818.43
2024-07-22 13:00:00-03:00,24.56,1006.83,735.28
2024-07-22 14:00:00-03:00,24.99,863.58,589.7
2024-07-22 15:00:00-03:00,24.87,642.2,390.65
2024-07-22 16:00:00-03:00,24.15,295.41,170.62
2024-07-22 17:00:00-03:00,21.82,33.07,19.78
2024-07-22 18:00:00-03:00,19.13,0.0,0.0
2024-07-22 19:00:00-03:00,17.33,0.0,0.0
2024-07-22 20:00:00-03:00,17.46,0.0,0.0
2024-07-22 21:00:00-03:00,16.43,0.0,0.0
2024-07-22 22:00:00-03:00,15.68,0.0,0.0
2024-07-22 23:00:00-03:00,13.78,0.0,0.0
2024-07-23 00:00:00-03:00,13.38,0.0,0.0
2024-07-23 01:00:00-03:00,12.36,0.0,0.0
2024-07-23 02:00:00-03:00,12.92,0.0,0.0
2024-07-23 03:00:00-03:00,12.01,0.0,0.0
2024-07-23 04:00:00-03:00,11.96,0.0,0.0
2024-07-23 05:00:00-03:00,11.77,0.0,0.0
2024-07-23 06:00:00-03:00,11.88,69.0,43.82
2024-07-23 07:00:00-03:00,16.76,458.68,249.01
2024-07-23 08:00:00-03:00,20.45,741.73,473.44
2024-07-23 09:00:00-03:00,22.04,930.13,654.24
2024-07-23 10:00:00-03:00,23.02,1045.2,777.11
2024-07-23 11:00:00-03:00,24.65,1097.45,836.47
2024-07-23 12:00:00-03:00,25.28,1082.96,820.76
2024-07-23 13:00:00-03:00,25.84,1008.8,737.5
2024-07-23 14:00:00-03:00,26.13,869.24,593.24
2024-07-23 15:00:00-03:00,25.86,652.64,394.52
2024-07-23 16:00:00-03:00,24.94,298.19,171.77
2024-07-23 17:00:00-03:00,22.76,19.42,12.35
2024-07-23 18:00:00-03:00,18.19,0.0,0.0
2024-07-23 19:00:00-03:00,18.59,0.0,0.0
2024-07-23 20:00:00-03:00,17.31,0.0,0.0
2024-07-23 21:00:00-03:00,16.46,0.0,0.0
2024-07-23 22:00:00-03:00,15.91,0.0,0.0
2024-07-23 23:00:00-03:00,14.19,0.0,0.0
2024-07-24 00:00:00-03:00,12.72,0.0,0.0
2024-07-24 01:00:00-03:00,13.54,0.0,0.0
2024-07-24 02:00:00-03:00,11.87,0.0,0.0
2024-07-24 03:00:00-03:00,13.23,0.0,0.0
2024-07-24 04:00:00-03:00,13.64,0.0,0.0
2024-07-24 05:00:00-03:00,11.08,0.0,0.0
2024-07-24 06:00:00-03:00,12.13,75.2,48.27
2024-07-24 07:00:00-03:00,16.03,466.7,252.4
2024-07-24 08:00:00-03:00,18.7,743.46,475.15
2024-07-24 09:00:00-03:00,20.86,927.36,653.04
2024-07-24 10:00:00-03:00,22.64,1047.15,779.38
2024-07-24 11:00:00-03:00,23.7,1099.37,838.86
2024-07-24 12:00:00-03:00,24.94,1083.69,822.78
2024-07-24 13:00:00-03:00,26.13,1010.79,739.75
2024-07-24 14:00:00-03:00,26.31,871.19,595.26
2024-07-24 15:00:00-03:00,26.22,673.86,407.55
2024-07-24 16:00:00-03:00,25.29,287.53,161.96
2024-07-24 17:00:00-03:00,22.19,55.46,32.53
2024-07-24 18:00:00-03:00,19.57,0.0,0.0
2024-07-24 19:00:00-03:00,19.17,0.0,0.0
2024-07-24 20:00:00-03:00,18.61,0.0,0.0
2024-07-24 21:00:00-03:00,16.72,0.0,0.0
2024-07-24 22:00:00-03:00,17.24,0.0,0.0
2024-07-24 23:00:00-03:00,16.29,0.0,0.0
2024-07-25 00:00:00-03:00,15.23,0.0,0.0
2024-07-25 01:00:00-03:00,14.33,0.0,0.0
2024-07-25 02:00:00-03:00,13.46,0.0,0.0
2024-07-25 03:00:00-03:00,13.62,0.0,0.0
2024-07-25 04:00:00-03:00,14.14,0.0,0.0
2024-07-25 05:00:00-03:00,13.15,0.0,0.0
2024-07-25 06:00:00-03:00,13.57,76.17,48.95
2024-07-25 07:00:00-03:00,16.61,485.25,265.17
2024-07-25 08:00:00-03:00,19.58,785.72,502.3
2024-07-25 09:00:00-03:00,21.31,980.66,690.84
2024-07-25 10:00:00-03:00,22.34,1096.47,816.66
2024-07-25 11:00:00-03:00,23.69,1146.98,875.94
2024-07-25 12:00:00-03:00,24.82,1136.12,862.63
2024-07-25 13:00:00-03:00,25.57,1061.51,777.23
2024-07-25 14:00:00-03:00,25.49,915.1,625.58
2024-07-25 15:00:00-03:00,25.66,696.51,421.57
2024-07-25 16:00:00-03:00,24.8,323.26,186.45
2024-07-25 17:00:00-03:00,21.43,56.48,33.14
2024-07-25 18:00:00-03:00,18.99,0.0,0.0
2024-07-25 19:00:00-03:00,18.36,0.0,0.0
2024-07-25 20:00:00-03:00,18.18,0.0,0.0
2024-07-25 21:00:00-03:00,16.56,0.0,0.0
2024-07-25 22:00:00-03:00,16.34,0.0,0.0
2024-07-25 23:00:00-03:00,14.77,0.0,0.0
2024-07-26 00:00:00-03:00,14.94,0.0,0.0
2024-07-26 01:00:00-03:00,14.14,0.0,0.0
2024-07-26 02:00:00-03:00,12.66,0.0,0.0
2024-07-26 03:00:00-03:00,13.31,0.0,0.0
2024-07-26 04:00:00-03:00,11.76,0.0,0.0
2024-07-26 05:00:00-03:00,12.19,0.0,0.0
2024-07-26 06:00:00-03:00,13.31,77.44,49.65
2024-07-26 07:00:00-03:00,16.91,497.9,270.85
2024-07-26 08:00:00-03:00,20.53,789.76,505.39
2024-07-26 09:00:00-03:00,22.83,979.15,690.62
2024-07-26 10:00:00-03:00,23.93,1053.16,785.54
2024-07-26 11:00:00-03:00,25.15,1139.1,870.94
2024-07-26 12:00:00-03:00,26.49,1090.66,829.31
2024-07-26 13:00:00-03:00,26.17,1047.55,767.97
2024-07-26 14:00:00-03:00,26.51,904.59,619.23
2024-07-26 15:00:00-03:00,27.07,677.12,410.77
2024-07-26 16:00:00-03:00,25.86,314.3,180.12
2024-07-26 17:00:00-03:00,22.75,56.02,32.22
2024-07-26 18:00:00-03:00,19.43,0.0,0.0
2024-07-26 19:00:00-03:00,19.58,0.0,0.0
2024-07-26 20:00:00-03:00,17.93,0.0,0.0
2024-07-26 21:00:00-03:00,16.59,0.0,0.0
2024-07-26 22:00:00-03:00,16.03,0.0,0.0
2024-07-26 23:00:00-03:00,14.44,0.0,0.0
2024-07-27 00:00:00-03:00,13.93,0.0,0.0
2024-07-27 01:00:00-03:00,13.79,0.0,0.0
2024-07-27 02:00:00-03:00,12.99,0.0,0.0
2024-07-27 03:00:00-03:00,13.38,0.0,0.0
2024-07-27 04:00:00-03:00,14.83,0.0,0.0
2024-07-27 05:00:00-03:00,12.98,0.0,0.0
2024-07-27 06:00:00-03:00,14.02,75.74,47.96
2024-07-27 07:00:00-03:00,18.29,474.0,260.22
2024-07-27 08:00:00-03:00,20.37,762.15,488.77
2024-07-27 09:00:00-03:00,22.52,954.45,674.18
2024-07-27 10:00:00-03:00,23.63,771.82,642.32
2024-07-27 11:00:00-03:00,24.9,849.86,711.26
2024-07-27 12:00:00-03:00,25.1,824.47,689.9
2024-07-27 13:00:00-03:00,26.13,660.76,565.04
2024-07-27 14:00:00-03:00,26.48,482.08,413.33
2024-07-27 15:00:00-03:00,26.49,260.75,224.19
2024-07-27 16:00:00-03:00,25.8,145.85,102.42
2024-07-27 17:00:00-03:00,22.99,54.74,31.2
2024-07-27 18:00:00-03:00,20.74,0.0,0.0
2024-07-27 19:00:00-03:00,19.59,0.0,0.0
2024-07-27 20:00:00-03:00,20.02,0.0,0.0
2024-07-27 21:00:00-03:00,19.04,0.0,0.0
2024-07-27 22:00:00-03:00,18.56,0.0,0.0
2024-07-27 23:00:00-03:00,18.01,0.0,0.0
2024-07-28 00:00:00-03:00,16.52,0.0,0.0
2024-07-28 01:00:00-03:00,14.97,0.0,0.0
2024-07-28 02:00:00-03:00,15.53,0.0,0.0
2024-07-28 03:00:00-03:00,15.27,0.0,0.0
2024-07-28 04:00:00-03:00,15.59,0.0,0.0
2024-07-28 05:00:00-03:00,13.81,0.0,0.0
2024-07-28 06:00:00-03:00,13.12,54.4,32.0
2024-07-28 07:00:00-03:00,16.87,479.77,259.32
2024-07-28 08:00:00-03:00,21.58,753.48,484.04
2024-07-28 09:00:00-03:00,22.95,940.38,665.18
2024-07-28 10:00:00-03:00,25.18,1055.49,789.12
2024-07-28 11:00:00-03:00,25.33,1099.82,844.76
2024-07-28 12:00:00-03:00,26.96,1103.19,841.4
2024-07-28 13:00:00-03:00,26.87,789.45,636.18
2024-07-28 14:00:00-03:00,27.35,862.17,597.55
2024-07-28 15:00:00-03:00,27.46,294.48,253.44
2024-07-28 16:00:00-03:00,26.49,157.25,109.48
2024-07-28 17:00:00-03:00,23.01,56.2,31.72
2024-07-28 18:00:00-03:00,21.83,0.0,0.0
2024-07-28 19:00:00-03:00,19.67,0.0,0.0
2024-07-28 20:00:00-03:00,18.82,0.0,0.0
2024-07-28 21:00:00-03:00,19.51,0.0,0.0
2024-07-28 22:00:00-03:00,18.49,0.0,0.0
2024-07-28 23:00:00-03:00,18.56,0.0,0.0
2024-07-29 00:00:00-03:00,18.44,0.0,0.0
2024-07-29 01:00:00-03:00,17.98,0.0,0.0
2024-07-29 02:00:00-03:00,16.92,0.0,0.0
2024-07-29 03:00:00-03:00,16.82,0.0,0.0
2024-07-29 04:00:00-03:00,15.29,0.0,0.0
2024-07-29 05:00:00-03:00,15.46,0.0,0.0
2024-07-29 06:00:00-03:00,16.26,71.6,40.56
2024-07-29 07:00:00-03:00,20.68,473.37,261.68
2024-07-29 08:00:00-03:00,22.11,757.76,496.86
2024-07-29 09:00:00-03:00,24.35,946.27,676.98
2024-07-29 10:00:00-03:00,25.91,1048.23,791.7
2024-07-29 11:00:00-03:00,27.03,1098.37,849.9
2024-07-29 12:00:00-03:00,28.38,951.36,751.56
2024-07-29 13:00:00-03:00,27.54,583.42,499.04
2024-07-29 14:00:00-03:00,28.51,498.93,418.15
2024-07-29 15:00:00-03:00,27.35,413.13,295.54
2024-07-29 16:00:00-03:00,27.22,185.66,123.6
2024-07-29 17:00:00-03:00,23.8,61.4,32.26
2024-07-29 18:00:00-03:00,21.6,0.0,0.0
2024-07-29 19:00:00-03:00,20.37,0.0,0.0
2024-07-29 20:00:00-03:00,20.27,0.0,0.0
2024-07-29 21:00:00-03:00,19.85,0.0,0.0
2024-07-29 22:00:00-03:00,20.84,0.0,0.0
2024-07-29 23:00:00-03:00,20.75,0.0,0.0
2024-07-30 00:00:00-03:00,21.04,0.0,0.0
2024-07-30 01:00:00-03:00,20.85,0.0,0.0
2024-07-30 02:00:00-03:00,20.25,0.0,0.0
2024-07-30 03:00:00-03:00,20.28,0.0,0.0
2024-07-30 04:00:00-03:00,19.89,0.0,0.0
2024-07-30 05:00:00-03:00,18.62,0.0,0.0
2024-07-30 06:00:00-03:00,19.37,76.54,42.7
2024-07-30 07:00:00-03:00,20.28,411.95,252.17
2024-07-30 08:00:00-03:00,24.13,623.78,435.67
2024-07-30 09:00:00-03:00,25.94,695.69,532.72
2024-07-30 10:00:00-03:00,26.97,739.69,591.55
2024-07-30 11:00:00-03:00,27.64,273.95,234.67
2024-07-30 12:00:00-03:00,26.95,847.05,675.91
2024-07-30 13:00:00-03:00,28.31,812.8,629.91
2024-07-30 14:00:00-03:00,28.27,480.3,383.35
2024-07-30 15:00:00-03:00,28.11,284.68,226.78
2024-07-30 16:00:00-03:00,27.05,356.22,189.47
2024-07-30 17:00:00-03:00,24.09,54.61,32.79
2024-07-30 18:00:00-03:00,21.29,0.0,0.0
2024-07-30 19:00:00-03:00,21.29,0.0,0.0
2024-07-30 20:00:00-03:00,20.8,0.0,0.0
2024-07-30 21:00:00-03:00,19.69,0.0,0.0
2024-07-30 22:00:00-03:00,20.02,0.0,0.0
2024-07-30 23:00:00-03:00,18.63,0.0,0.0
2024-07-31 00:00:00-03:00,18.5,0.0,0.0
2024-07-31 01:00:00-03:00,18.35,0.0,0.0
2024-07-31 02:00:00-03:00,17.85,0.0,0.0
2024-07-31 03:00:00-03:00,17.09,0.0,0.0
2024-07-31 04:00:00-03:00,17.66,0.0,0.0
2024-07-31 05:00:00-03:00,17.23,0.0,0.0
2024-07-31 06:00:00-03:00,17.82,100.69,53.49
2024-07-31 07:00:00-03:00,20.14,447.29,266.44
2024-07-31 08:00:00-03:00,21.23,737.22,494.57
2024-07-31 09:00:00-03:00,23.15,931.85,676.49
2024-07-31 10:00:00-03:00,24.55,1049.02,799.24
2024-07-31 11:00:00-03:00,26.11,1102.21,858.42
2024-07-31 12:00:00-03:00,26.92,1090.54,844.86
2024-07-31 13:00:00-03:00,27.56,934.17,708.92
2024-07-31 14:00:00-03:00,27.14,593.1,455.1
2024-07-31 15:00:00-03:00,26.6,564.98,377.42
2024-07-31 16:00:00-03:00,25.78,312.05,176.6
2024-07-31 17:00:00-03:00,23.86,56.13,33.31
2024-07-31 18:00:00-03:00,21.04,0.0,0.0
2024-07-31 19:00:00-03:00,19.75,0.0,0.0
2024-07-31 20:00:00-03:00,19.12,0.0,0.0
2024-07-31 21:00:00-03:00,18.11,0.0,0.0
2024-07-31 22:00:00-03:00,18.87,0.0,0.0
2024-07-31 23:00:00-03:00,18.22,0.0,0.0
2024-08-01 00:00:00-03:00,17.75,0.0,0.0
2024-08-01 01:00:00-03:00,17.03,0.0,0.0
2024-08-01 02:00:00-03:00,16.62,0.0,0.0
2024-08-01 03:00:00-03:00,16.1,0.0,0.0
2024-08-01 04:00:00-03:00,15.89,0.0,0.0
2024-08-01 05:00:00-03:00,15.37,0.0,0.0
2024-08-01 06:00:00-03:00,15.05,98.8,50.43
2024-08-01 07:00:00-03:00,16.82,440.32,264.84
2024-08-01 08:00:00-03:00,18.97,745.66,499.99
2024-08-01 09:00:00-03:00,20.98,952.31,690.13
2024-08-01 10:00:00-03:00,22.93,1063.78,810.35
2024-08-01 11:00:00-03:00,24.28,1116.1,869.42
2024-08-01 12:00:00-03:00,25.28,1107.82,858.08
2024-08-01 13:00:00-03:00,25.5,1026.95,770.33
2024-08-01 14:00:00-03:00,25.55,731.58,536.7
2024-08-01 15:00:00-03:00,25.7,284.63,227.2
2024-08-01 16:00:00-03:00,24.94,249.79,156.22
2024-08-01 17:00:00-03:00,22.57,56.94,33.58
2024-08-01 18:00:00-03:00,21.09,0.0,0.0
2024-08-01 19:00:00-03:00,20.2,0.0,0.0
2024-08-01 20:00:00-03:00,19.38,0.0,0.0
2024-08-01 21:00:00-03:00,18.68,0.0,0.0
2024-08-01 22:00:00-03:00,18.23,0.0,0.0
2024-08-01 23:00:00-03:00,17.55,0.0,0.0
2024-08-02 00:00:00-03:00,17.28,0.0,0.0
2024-08-02 01:00:00-03:00,16.67,0.0,0.0
2024-08-02 02:00:00-03:00,16.34,0.0,0.0
2024-08-02 03:00:00-03:00,16.13,0.0,0.0
2024-08-02 04:00:00-03:00,15.37,0.0,0.0
2024-08-02 05:00:00-03:00,15.11,0.0,0.0
2024-08-02 06:00:00-03:00,14.88,102.13,52.4
2024-08-02 07:00:00-03:00,16.07,336.43,224.66
2024-08-02 08:00:00-03:00,18.09,349.05,280.28
2024-08-02 09:00:00-03:00,19.68,586.28,465.4
2024-08-02 10:00:00-03:00,21.23,576.1,476.6
2024-08-02 11:00:00-03:00,21.93,1061.36,831.89
2024-08-02 12:00:00-03:00,22.9,951.41,750.41
2024-08-02 13:00:00-03:00,24.4,629.41,509.53
2024-08-02 14:00:00-03:00,24.06,355.49,295.09
2024-08-02 15:00:00-03:00,23.85,217.41,179.43
2024-08-02 16:00:00-03:00,24.08,135.21,103.5
2024-08-02 17:00:00-03:00,22.05,0.0,0.0
2024-08-02 18:00:00-03:00,20.96,0.0,0.0
2024-08-02 19:00:00-03:00,20.42,0.0,0.0
2024-08-02 20:00:00-03:00,19.71,0.0,0.0
2024-08-02 21:00:00-03:00,19.23,0.0,0.0
2024-08-02 22:00:00-03:00,18.76,0.0,0.0
2024-08-02 23:00:00-03:00,17.96,0.0,0.0
2024-08-03 00:00:00-03:00,16.98,0.0,0.0
2024-08-03 01:00:00-03:00,16.66,0.0,0.0
2024-08-03 02:00:00-03:00,15.75,0.0,0.0
2024-08-03 03:00:00-03:00,15.48,0.0,0.0
2024-08-03 04:00:00-03:00,14.72,0.0,0.0
2024-08-03 05:00:00-03:00,14.34,0.0,0.0
2024-08-03 06:00:00-03:00,13.81,105.53,54.42
2024-08-03 07:00:00-03:00,15.98,501.33,290.04
2024-08-03 08:00:00-03:00,17.59,782.53,521.47
2024-08-03 09:00:00-03:00,20.11,957.51,695.58
2024-08-03 10:00:00-03:00,21.77,1077.84,822.24
2024-08-03 11:00:00-03:00,23.62,1100.8,860.94
2024-08-03 12:00:00-03:00,24.39,1110.53,862.27
2024-08-03 13:00:00-03:00,24.64,1038.82,780.2
2024-08-03 14:00:00-03:00,25.61,882.52,625.36
2024-08-03 15:00:00-03:00,25.72,661.39,424.99
2024-08-03 16:00:00-03:00,24.99,282.72,169.0
2024-08-03 17:00:00-03:00,22.48,0.02,0.02
2024-08-03 18:00:00-03:00,19.92,0.0,0.0
2024-08-03 19:00:00-03:00,18.94,0.0,0.0
2024-08-03 20:00:00-03:00,18.98,0.0,0.0
2024-08-03 21:00:00-03:00,18.61,0.0,0.0
2024-08-03 22:00:00-03:00,18.36,0.0,0.0
2024-08-03 23:00:00-03:00,17.61,0.0,0.0
2024-08-04 00:00:00-03:00,17.76,0.0,0.0
2024-08-04 01:00:00-03:00,16.47,0.0,0.0
2024-08-04 02:00:00-03:00,16.28,0.0,0.0
2024-08-04 03:00:00-03:00,16.19,0.0,0.0
2024-08-04 04:00:00-03:00,14.61,0.0,0.0
2024-08-04 05:00:00-03:00,14.72,0.0,0.0
2024-08-04 06:00:00-03:00,15.47,107.92,55.42
2024-08-04 07:00:00-03:00,17.36,470.35,279.48
2024-08-04 08:00:00-03:00,19.54,799.31,531.51
2024-08-04 09:00:00-03:00,21.75,939.83,685.79
2024-08-04 10:00:00-03:00,22.87,812.55,644.61
2024-08-04 11:00:00-03:00,24.24,894.41,716.76
2024-08-04 12:00:00-03:00,25.1,858.69,687.84
2024-08-04 13:00:00-03:00,25.69,682.16,546.88
2024-08-04 14:00:00-03:00,25.33,332.28,277.5
2024-08-04 15:00:00-03:00,25.0,364.96,278.24
2024-08-04 16:00:00-03:00,25.67,134.65,103.54
2024-08-04 17:00:00-03:00,23.24,0.79,0.68
2024-08-04 18:00:00-03:00,21.88,0.0,0.0
2024-08-04 19:00:00-03:00,20.45,0.0,0.0
2024-08-04 20:00:00-03:00,19.16,0.0,0.0
2024-08-04 21:00:00-03:00,19.25,0.0,0.0
2024-08-04 22:00:00-03:00,18.06,0.0,0.0
2024-08-04 23:00:00-03:00,16.78,0.0,0.0
2024-08-05 00:00:00-03:00,15.88,0.0,0.0
2024-08-05 01:00:00-03:00,14.38,0.0,0.0
2024-08-05 02:00:00-03:00,14.4,0.0,0.0
2024-08-05 03:00:00-03:00,13.81,0.0,0.0
2024-08-05 04:00:00-03:00,7.27,0.0,0.0
2024-08-05 05:00:00-03:00,15.11,0.0,0.0
2024-08-05 06:00:00-03:00,14.64,110.39,56.45
2024-08-05 07:00:00-03:00,17.68,456.63,275.41
2024-08-05 08:00:00-03:00,19.22,772.51,518.56
2024-08-05 09:00:00-03:00,21.42,966.38,703.41
2024-08-05 10:00:00-03:00,23.13,1015.72,782.35
2024-08-05 11:00:00-03:00,24.09,915.31,732.37
2024-08-05 12:00:00-03:00,26.0,875.33,700.26
2024-08-05 13:00:00-03:00,26.65,809.53,632.32
2024-08-05 14:00:00-03:00,26.28,648.79,491.44
2024-08-05 15:00:00-03:00,25.61,373.47,283.56
2024-08-05 16:00:00-03:00,24.59,196.22,136.36
2024-08-05 17:00:00-03:00,23.29,0.0,0.0
2024-08-05 18:00:00-03:00,21.91,0.0,0.0
2024-08-05 19:00:00-03:00,21.27,0.0,0.0
2024-08-05 20:00:00-03:00,21.09,0.0,0.0
2024-08-05 21:00:00-03:00,20.23,0.0,0.0
2024-08-05 22:00:00-03:00,19.32,0.0,0.0
2024-08-05 23:00:00-03:00,18.54,0.0,0.0
2024-08-06 00:00:00-03:00,17.78,0.0,0.0
2024-08-06 01:00:00-03:00,17.38,0.0,0.0
2024-08-06 02:00:00-03:00,17.27,0.0,0.0
2024-08-06 03:00:00-03:00,16.27,0.0,0.0
2024-08-06 04:00:00-03:00,16.31,0.0,0.0
2024-08-06 05:00:00-03:00,15.54,0.0,0.0
2024-08-06 06:00:00-03:00,14.22,112.86,57.42
2024-08-06 07:00:00-03:00,17.6,481.96,286.3
2024-08-06 08:00:00-03:00,19.52,735.74,500.5
2024-08-06 09:00:00-03:00,21.24,641.42,503.71
2024-08-06 10:00:00-03:00,21.88,712.2,576.92
2024-08-06 11:00:00-03:00,24.15,716.6,590.47
2024-08-06 12:00:00-03:00,24.06,722.04,591.98
2024-08-06 13:00:00-03:00,25.06,763.74,602.88
2024-08-06 14:00:00-03:00,25.04,649.17,492.31
2024-08-06 15:00:00-03:00,24.84,499.45,350.44
2024-08-06 16:00:00-03:00,23.65,275.61,168.36
2024-08-06 17:00:00-03:00,22.43,1.72,1.48
2024-08-06 18:00:00-03:00,20.72,0.0,0.0
2024-08-06 19:00:00-03:00,21.12,0.0,0.0
2024-08-06 20:00:00-03:00,20.52,0.0,0.0
2024-08-06 21:00:00-03:00,19.78,0.0,0.0
2024-08-06 22:00:00-03:00,18.56,0.0,0.0
2024-08-06 23:00:00-03:00,17.24,0.0,0.0
2024-08-07 00:00:00-03:00,15.8,0.0,0.0
2024-08-07 01:00:00-03:00,15.37,0.0,0.0
2024-08-07 02:00:00-03:00,15.11,0.0,0.0
2024-08-07 03:00:00-03:00,13.71,0.0,0.0
2024-08-07 04:00:00-03:00,13.38,0.0,0.0
2024-08-07 05:00:00-03:00,12.63,0.0,0.0
2024-08-07 06:00:00-03:00,13.63,110.33,57.36
2024-08-07 07:00:00-03:00,18.62,418.86,263.03
2024-08-07 08:00:00-03:00,20.36,807.3,539.48
2024-08-07 09:00:00-03:00,22.32,968.53,707.16
2024-08-07 10:00:00-03:00,23.9,854.56,675.64
2024-08-07 11:00:00-03:00,25.12,1003.2,796.4
2024-08-07 12:00:00-03:00,25.24,1126.64,878.41
2024-08-07 13:00:00-03:00,25.81,1065.5,802.13
2024-08-07 14:00:00-03:00,26.19,897.29,637.73
2024-08-07 15:00:00-03:00,26.08,673.73,434.26
2024-08-07 16:00:00-03:00,24.86,359.96,196.73
