air_temp,dhi,dni,ghi,gti,wind_speed_10m,period_end,period
18,0,0,0,0,2.3,2023-06-05T01:30:00+00:00,PT15M
18,0,0,0,0,2.3,2023-06-05T01:45:00+00:00,PT15M
17,0,0,0,0,2.3,2023-06-05T02:00:00+00:00,PT15M
17,0,0,0,0,2.3,2023-06-05T02:15:00+00:00,PT15M
17,0,0,0,0,2.2,2023-06-05T02:30:00+00:00,PT15M
16,0,0,0,0,2.2,2023-06-05T02:45:00+00:00,PT15M
16,0,0,0,0,2.1,2023-06-05T03:00:00+00:00,PT15M
16,0,0,0,0,2.1,2023-06-05T03:15:00+00:00,PT15M
16,0,0,0,0,2.1,2023-06-05T03:30:00+00:00,PT15M
16,0,0,0,0,2,2023-06-05T03:45:00+00:00,PT15M
16,0,0,0,0,2,2023-06-05T04:00:00+00:00,PT15M
15,0,0,0,0,2,2023-06-05T04:15:00+00:00,PT15M
15,0,0,0,0,2,2023-06-05T04:30:00+00:00,PT15M
15,0,0,0,0,1.9,2023-06-05T04:45:00+00:00,PT15M
15,0,0,0,0,1.9,2023-06-05T05:00:00+00:00,PT15M
15,0,0,0,0,1.9,2023-06-05T05:15:00+00:00,PT15M
15,0,0,0,0,1.9,2023-06-05T05:30:00+00:00,PT15M
14,0,0,0,0,1.9,2023-06-05T05:45:00+00:00,PT15M
14,0,0,0,0,1.9,2023-06-05T06:00:00+00:00,PT15M
14,0,0,0,0,1.9,2023-06-05T06:15:00+00:00,PT15M
14,0,0,0,0,1.9,2023-06-05T06:30:00+00:00,PT15M
14,0,0,0,0,2,2023-06-05T06:45:00+00:00,PT15M
14,0,0,0,0,2,2023-06-05T07:00:00+00:00,PT15M
14,0,0,0,0,2.1,2023-06-05T07:15:00+00:00,PT15M
13,0,0,0,0,2.2,2023-06-05T07:30:00+00:00,PT15M
13,0,0,0,0,2.3,2023-06-05T07:45:00+00:00,PT15M
13,0,0,0,0,2.4,2023-06-05T08:00:00+00:00,PT15M
13,0,0,0,0,2.4,2023-06-05T08:15:00+00:00,PT15M
13,0,0,0,0,2.4,2023-06-05T08:30:00+00:00,PT15M
13,0,0,0,0,2.5,2023-06-05T08:45:00+00:00,PT15M
13,0,0,0,0,2.5,2023-06-05T09:00:00+00:00,PT15M
13,0,0,0,0,2.5,2023-06-05T09:15:00+00:00,PT15M
14,0,0,0,0,2.3,2023-06-05T09:30:00+00:00,PT15M
14,2,15,4,5,2.2,2023-06-05T09:45:00+00:00,PT15M
15,16,237,37,65,2.1,2023-06-05T10:00:00+00:00,PT15M
15,26,498,84,150,2,2023-06-05T10:15:00+00:00,PT15M
16,33,604,136,217,2,2023-06-05T10:30:00+00:00,PT15M
17,38,679,192,283,1.9,2023-06-05T10:45:00+00:00,PT15M
17,43,736,248,347,1.9,2023-06-05T11:00:00+00:00,PT15M
18,46,780,304,410,2,2023-06-05T11:15:00+00:00,PT15M
18,49,814,359,471,2.2,2023-06-05T11:30:00+00:00,PT15M
19,52,842,412,529,2.5,2023-06-05T11:45:00+00:00,PT15M
19,54,866,463,585,2.7,2023-06-05T12:00:00+00:00,PT15M
20,56,885,512,638,2.8,2023-06-05T12:15:00+00:00,PT15M
20,58,901,559,688,2.9,2023-06-05T12:30:00+00:00,PT15M
21,59,914,602,734,3,2023-06-05T12:45:00+00:00,PT15M
21,61,926,642,777,3.1,2023-06-05T13:00:00+00:00,PT15M
21,62,935,678,816,3.1,2023-06-05T13:15:00+00:00,PT15M
21,63,943,711,850,3,2023-06-05T13:30:00+00:00,PT15M
22,64,950,739,881,2.9,2023-06-05T13:45:00+00:00,PT15M
22,64,955,764,907,2.8,2023-06-05T14:00:00+00:00,PT15M
23,65,959,784,929,2.6,2023-06-05T14:15:00+00:00,PT15M
23,65,962,800,946,2.5,2023-06-05T14:30:00+00:00,PT15M
24,66,963,812,958,2.3,2023-06-05T14:45:00+00:00,PT15M
25,68,962,819,965,2.2,2023-06-05T15:00:00+00:00,PT15M
25,69,960,821,967,2,2023-06-05T15:15:00+00:00,PT15M
25,70,957,819,965,1.9,2023-06-05T15:30:00+00:00,PT15M
25,71,954,812,958,1.8,2023-06-05T15:45:00+00:00,PT15M
25,70,952,802,946,1.7,2023-06-05T16:00:00+00:00,PT15M
25,70,948,787,930,1.6,2023-06-05T16:15:00+00:00,PT15M
26,158,751,714,836,1.5,2023-06-05T16:30:00+00:00,PT15M
26,153,750,693,814,1.4,2023-06-05T16:45:00+00:00,PT15M
26,140,764,672,794,1.4,2023-06-05T17:00:00+00:00,PT15M
26,98,848,666,795,1.3,2023-06-05T17:15:00+00:00,PT15M
26,83,869,639,769,1.2,2023-06-05T17:30:00+00:00,PT15M
26,68,891,608,739,1.2,2023-06-05T17:45:00+00:00,PT15M
26,63,887,568,696,1.1,2023-06-05T18:00:00+00:00,PT15M
26,61,871,523,648,1.1,2023-06-05T18:15:00+00:00,PT15M
26,65,832,472,591,1.1,2023-06-05T18:30:00+00:00,PT15M
26,58,825,424,540,1.1,2023-06-05T18:45:00+00:00,PT15M
26,54,801,372,484,1.1,2023-06-05T19:00:00+00:00,PT15M
26,51,767,318,424,1.1,2023-06-05T19:15:00+00:00,PT15M
25,54,686,259,354,1.1,2023-06-05T19:30:00+00:00,PT15M
25,51,613,202,287,1.1,2023-06-05T19:45:00+00:00,PT15M
25,64,355,133,185,1.1,2023-06-05T20:00:00+00:00,PT15M
24,57,151,78,100,1.2,2023-06-05T20:15:00+00:00,PT15M
23,29,90,38,50,1.4,2023-06-05T20:30:00+00:00,PT15M
22,6,0,6,5,1.5,2023-06-05T20:45:00+00:00,PT15M
21,0,0,0,0,1.7,2023-06-05T21:00:00+00:00,PT15M
21,0,0,0,0,1.7,2023-06-05T21:15:00+00:00,PT15M
21,0,0,0,0,1.7,2023-06-05T21:30:00+00:00,PT15M
20,0,0,0,0,1.7,2023-06-05T21:45:00+00:00,PT15M
20,0,0,0,0,1.7,2023-06-05T22:00:00+00:00,PT15M
20,0,0,0,0,1.7,2023-06-05T22:15:00+00:00,PT15M
19,0,0,0,0,1.7,2023-06-05T22:30:00+00:00,PT15M
19,0,0,0,0,1.7,2023-06-05T22:45:00+00:00,PT15M
19,0,0,0,0,1.7,2023-06-05T23:00:00+00:00,PT15M
19,0,0,0,0,1.7,2023-06-05T23:15:00+00:00,PT15M
19,0,0,0,0,1.7,2023-06-05T23:30:00+00:00,PT15M
19,0,0,0,0,1.7,2023-06-05T23:45:00+00:00,PT15M
19,0,0,0,0,1.7,2023-06-06T00:00:00+00:00,PT15M
19,0,0,0,0,1.8,2023-06-06T00:15:00+00:00,PT15M
18,0,0,0,0,1.8,2023-06-06T00:30:00+00:00,PT15M
18,0,0,0,0,1.9,2023-06-06T00:45:00+00:00,PT15M
18,0,0,0,0,2,2023-06-06T01:00:00+00:00,PT15M
18,0,0,0,0,2,2023-06-06T01:15:00+00:00,PT15M
18,0,0,0,0,2,2023-06-06T01:30:00+00:00,PT15M
18,0,0,0,0,1.9,2023-06-06T01:45:00+00:00,PT15M
18,0,0,0,0,1.9,2023-06-06T02:00:00+00:00,PT15M
17,0,0,0,0,1.9,2023-06-06T02:15:00+00:00,PT15M
17,0,0,0,0,1.9,2023-06-06T02:30:00+00:00,PT15M
17,0,0,0,0,1.9,2023-06-06T02:45:00+00:00,PT15M
16,0,0,0,0,1.9,2023-06-06T03:00:00+00:00,PT15M
16,0,0,0,0,1.9,2023-06-06T03:15:00+00:00,PT15M
16,0,0,0,0,1.9,2023-06-06T03:30:00+00:00,PT15M
16,0,0,0,0,1.9,2023-06-06T03:45:00+00:00,PT15M
15,0,0,0,0,1.9,2023-06-06T04:00:00+00:00,PT15M
15,0,0,0,0,1.9,2023-06-06T04:15:00+00:00,PT15M
15,0,0,0,0,1.9,2023-06-06T04:30:00+00:00,PT15M
15,0,0,0,0,1.9,2023-06-06T04:45:00+00:00,PT15M
15,0,0,0,0,1.9,2023-06-06T05:00:00+00:00,PT15M
15,0,0,0,0,1.9,2023-06-06T05:15:00+00:00,PT15M
15,0,0,0,0,1.9,2023-06-06T05:30:00+00:00,PT15M
15,0,0,0,0,1.9,2023-06-06T05:45:00+00:00,PT15M
14,0,0,0,0,1.9,2023-06-06T06:00:00+00:00,PT15M
14,0,0,0,0,1.9,2023-06-06T06:15:00+00:00,PT15M
14,0,0,0,0,1.9,2023-06-06T06:30:00+00:00,PT15M
14,0,0,0,0,1.9,2023-06-06T06:45:00+00:00,PT15M
14,0,0,0,0,1.9,2023-06-06T07:00:00+00:00,PT15M
14,0,0,0,0,1.9,2023-06-06T07:15:00+00:00,PT15M
14,0,0,0,0,1.9,2023-06-06T07:30:00+00:00,PT15M
14,0,0,0,0,1.9,2023-06-06T07:45:00+00:00,PT15M
13,0,0,0,0,1.9,2023-06-06T08:00:00+00:00,PT15M
13,0,0,0,0,1.9,2023-06-06T08:15:00+00:00,PT15M
13,0,0,0,0,1.9,2023-06-06T08:30:00+00:00,PT15M
13,0,0,0,0,1.9,2023-06-06T08:45:00+00:00,PT15M
13,0,0,0,0,1.9,2023-06-06T09:00:00+00:00,PT15M
13,0,0,0,0,1.9,2023-06-06T09:15:00+00:00,PT15M
14,0,0,0,0,1.9,2023-06-06T09:30:00+00:00,PT15M
14,2,11,3,4,1.8,2023-06-06T09:45:00+00:00,PT15M
15,17,206,34,59,1.8,2023-06-06T10:00:00+00:00,PT15M
16,27,460,80,142,1.9,2023-06-06T10:15:00+00:00,PT15M
16,35,568,132,208,2,2023-06-06T10:30:00+00:00,PT15M
17,41,646,186,274,2.1,2023-06-06T10:45:00+00:00,PT15M
17,46,705,241,337,2.2,2023-06-06T11:00:00+00:00,PT15M
18,49,751,296,400,2.4,2023-06-06T11:15:00+00:00,PT15M
18,53,787,351,460,2.6,2023-06-06T11:30:00+00:00,PT15M
19,56,817,404,518,2.9,2023-06-06T11:45:00+00:00,PT15M
19,58,841,454,574,3.1,2023-06-06T12:00:00+00:00,PT15M
20,60,861,503,626,3.3,2023-06-06T12:15:00+00:00,PT15M
20,62,878,549,676,3.4,2023-06-06T12:30:00+00:00,PT15M
20,64,892,592,722,3.5,2023-06-06T12:45:00+00:00,PT15M
21,65,905,632,765,3.6,2023-06-06T13:00:00+00:00,PT15M
21,66,915,668,804,3.6,2023-06-06T13:15:00+00:00,PT15M
21,67,923,700,838,3.6,2023-06-06T13:30:00+00:00,PT15M
22,68,930,729,869,3.6,2023-06-06T13:45:00+00:00,PT15M
22,69,936,754,895,3.5,2023-06-06T14:00:00+00:00,PT15M
23,70,941,774,917,3.4,2023-06-06T14:15:00+00:00,PT15M
23,70,944,790,934,3.3,2023-06-06T14:30:00+00:00,PT15M
24,70,947,802,947,3.1,2023-06-06T14:45:00+00:00,PT15M
25,71,948,810,955,3,2023-06-06T15:00:00+00:00,PT15M
25,71,949,813,958,2.8,2023-06-06T15:15:00+00:00,PT15M
25,71,948,811,956,2.6,2023-06-06T15:30:00+00:00,PT15M
26,173,734,743,865,2.4,2023-06-06T15:45:00+00:00,PT15M
26,175,726,731,852,2.2,2023-06-06T16:00:00+00:00,PT15M
26,209,642,694,803,2.1,2023-06-06T16:15:00+00:00,PT15M
26,213,620,671,776,2,2023-06-06T16:30:00+00:00,PT15M
26,205,621,652,757,1.9,2023-06-06T16:45:00+00:00,PT15M
26,209,592,621,721,1.8,2023-06-06T17:00:00+00:00,PT15M
26,254,448,554,632,1.6,2023-06-06T17:15:00+00:00,PT15M
26,259,396,512,580,1.5,2023-06-06T17:30:00+00:00,PT15M
26,234,425,491,563,1.4,2023-06-06T17:45:00+00:00,PT15M
26,245,334,436,492,1.3,2023-06-06T18:00:00+00:00,PT15M
26,208,396,418,484,1.3,2023-06-06T18:15:00+00:00,PT15M
26,219,278,355,401,1.3,2023-06-06T18:30:00+00:00,PT15M
26,223,155,291,315,1.2,2023-06-06T18:45:00+00:00,PT15M
26,194,165,261,287,1.2,2023-06-06T19:00:00+00:00,PT15M
26,181,21,188,189,1.2,2023-06-06T19:15:00+00:00,PT15M
26,137,187,192,221,1.3,2023-06-06T19:30:00+00:00,PT15M
25,96,288,168,211,1.3,2023-06-06T19:45:00+00:00,PT15M
25,94,1,94,92,1.4,2023-06-06T20:00:00+00:00,PT15M
25,62,80,73,84,1.5,2023-06-06T20:15:00+00:00,PT15M
24,34,32,37,42,1.6,2023-06-06T20:30:00+00:00,PT15M
23,9,3,9,10,1.8,2023-06-06T20:45:00+00:00,PT15M
22,0,0,0,0,2,2023-06-06T21:00:00+00:00,PT15M
21,0,0,0,0,2,2023-06-06T21:15:00+00:00,PT15M
21,0,0,0,0,2,2023-06-06T21:30:00+00:00,PT15M
21,0,0,0,0,2,2023-06-06T21:45:00+00:00,PT15M
20,0,0,0,0,2,2023-06-06T22:00:00+00:00,PT15M
20,0,0,0,0,2,2023-06-06T22:15:00+00:00,PT15M
20,0,0,0,0,2,2023-06-06T22:30:00+00:00,PT15M
20,0,0,0,0,2.1,2023-06-06T22:45:00+00:00,PT15M
20,0,0,0,0,2.2,2023-06-06T23:00:00+00:00,PT15M
20,0,0,0,0,2.3,2023-06-06T23:15:00+00:00,PT15M
20,0,0,0,0,2.3,2023-06-06T23:30:00+00:00,PT15M
20,0,0,0,0,2.4,2023-06-06T23:45:00+00:00,PT15M
20,0,0,0,0,2.5,2023-06-07T00:00:00+00:00,PT15M
20,0,0,0,0,2.5,2023-06-07T00:15:00+00:00,PT15M
19,0,0,0,0,2.6,2023-06-07T00:30:00+00:00,PT15M
19,0,0,0,0,2.7,2023-06-07T00:45:00+00:00,PT15M
19,0,0,0,0,2.8,2023-06-07T01:00:00+00:00,PT15M
19,0,0,0,0,2.8,2023-06-07T01:15:00+00:00,PT15M
19,0,0,0,0,2.8,2023-06-07T01:30:00+00:00,PT15M
19,0,0,0,0,2.7,2023-06-07T01:45:00+00:00,PT15M
19,0,0,0,0,2.7,2023-06-07T02:00:00+00:00,PT15M
18,0,0,0,0,2.7,2023-06-07T02:15:00+00:00,PT15M
18,0,0,0,0,2.6,2023-06-07T02:30:00+00:00,PT15M
18,0,0,0,0,2.6,2023-06-07T02:45:00+00:00,PT15M
18,0,0,0,0,2.5,2023-06-07T03:00:00+00:00,PT15M
17,0,0,0,0,2.5,2023-06-07T03:15:00+00:00,PT15M
17,0,0,0,0,2.4,2023-06-07T03:30:00+00:00,PT15M
17,0,0,0,0,2.4,2023-06-07T03:45:00+00:00,PT15M
17,0,0,0,0,2.4,2023-06-07T04:00:00+00:00,PT15M
17,0,0,0,0,2.3,2023-06-07T04:15:00+00:00,PT15M
17,0,0,0,0,2.3,2023-06-07T04:30:00+00:00,PT15M
16,0,0,0,0,2.2,2023-06-07T04:45:00+00:00,PT15M
16,0,0,0,0,2.2,2023-06-07T05:00:00+00:00,PT15M
16,0,0,0,0,2.1,2023-06-07T05:15:00+00:00,PT15M
16,0,0,0,0,2.1,2023-06-07T05:30:00+00:00,PT15M
16,0,0,0,0,2,2023-06-07T05:45:00+00:00,PT15M
15,0,0,0,0,1.9,2023-06-07T06:00:00+00:00,PT15M
15,0,0,0,0,1.9,2023-06-07T06:15:00+00:00,PT15M
15,0,0,0,0,1.9,2023-06-07T06:30:00+00:00,PT15M
15,0,0,0,0,1.9,2023-06-07T06:45:00+00:00,PT15M
15,0,0,0,0,1.9,2023-06-07T07:00:00+00:00,PT15M
15,0,0,0,0,1.9,2023-06-07T07:15:00+00:00,PT15M
15,0,0,0,0,2,2023-06-07T07:30:00+00:00,PT15M
15,0,0,0,0,2.1,2023-06-07T07:45:00+00:00,PT15M
14,0,0,0,0,2.1,2023-06-07T08:00:00+00:00,PT15M
14,0,0,0,0,2.2,2023-06-07T08:15:00+00:00,PT15M
14,0,0,0,0,2.2,2023-06-07T08:30:00+00:00,PT15M
14,0,0,0,0,2.2,2023-06-07T08:45:00+00:00,PT15M
14,0,0,0,0,2.2,2023-06-07T09:00:00+00:00,PT15M
14,0,0,0,0,2.1,2023-06-07T09:15:00+00:00,PT15M
14,0,0,0,0,2,2023-06-07T09:30:00+00:00,PT15M
15,2,9,3,4,1.9,2023-06-07T09:45:00+00:00,PT15M
15,17,183,33,55,1.8,2023-06-07T10:00:00+00:00,PT15M
16,29,433,78,137,1.8,2023-06-07T10:15:00+00:00,PT15M
16,37,545,129,203,1.9,2023-06-07T10:30:00+00:00,PT15M
17,43,625,183,269,2.1,2023-06-07T10:45:00+00:00,PT15M
18,49,686,238,333,2.2,2023-06-07T11:00:00+00:00,PT15M
18,53,733,293,395,2.4,2023-06-07T11:15:00+00:00,PT15M
18,56,771,347,455,2.6,2023-06-07T11:30:00+00:00,PT15M
19,59,801,400,513,2.7,2023-06-07T11:45:00+00:00,PT15M
19,62,826,450,568,2.9,2023-06-07T12:00:00+00:00,PT15M
20,64,847,499,621,3,2023-06-07T12:15:00+00:00,PT15M
20,66,864,544,670,3.1,2023-06-07T12:30:00+00:00,PT15M
20,68,879,587,716,3.2,2023-06-07T12:45:00+00:00,PT15M
21,70,891,627,759,3.3,2023-06-07T13:00:00+00:00,PT15M
21,71,902,663,797,3.3,2023-06-07T13:15:00+00:00,PT15M
21,72,910,695,832,3.3,2023-06-07T13:30:00+00:00,PT15M
22,73,917,723,862,3.2,2023-06-07T13:45:00+00:00,PT15M
22,74,923,748,888,3.2,2023-06-07T14:00:00+00:00,PT15M
23,74,928,768,910,3.2,2023-06-07T14:15:00+00:00,PT15M
23,75,931,784,927,3.1,2023-06-07T14:30:00+00:00,PT15M
24,75,934,796,940,3,2023-06-07T14:45:00+00:00,PT15M
24,76,935,803,947,3,2023-06-07T15:00:00+00:00,PT15M
24,76,936,806,950,2.8,2023-06-07T15:15:00+00:00,PT15M
25,109,866,784,921,2.6,2023-06-07T15:30:00+00:00,PT15M
25,205,662,718,831,2.3,2023-06-07T15:45:00+00:00,PT15M
25,204,658,708,820,2.1,2023-06-07T16:00:00+00:00,PT15M
25,245,556,664,760,1.9,2023-06-07T16:15:00+00:00,PT15M
25,289,432,608,685,1.7,2023-06-07T16:30:00+00:00,PT15M
25,216,591,640,741,1.6,2023-06-07T16:45:00+00:00,PT15M
25,245,495,589,675,1.4,2023-06-07T17:00:00+00:00,PT15M
25,291,336,516,575,1.3,2023-06-07T17:15:00+00:00,PT15M
25,249,418,515,587,1.3,2023-06-07T17:30:00+00:00,PT15M
26,239,404,483,552,1.2,2023-06-07T17:45:00+00:00,PT15M
26,208,449,463,538,1.2,2023-06-07T18:00:00+00:00,PT15M
26,227,323,398,453,1.2,2023-06-07T18:15:00+00:00,PT15M
25,233,214,337,372,1.2,2023-06-07T18:30:00+00:00,PT15M
25,186,321,327,380,1.3,2023-06-07T18:45:00+00:00,PT15M
25,118,524,326,407,1.4,2023-06-07T19:00:00+00:00,PT15M
25,153,246,239,278,1.4,2023-06-07T19:15:00+00:00,PT15M
25,129,225,195,228,1.6,2023-06-07T19:30:00+00:00,PT15M
25,110,144,148,168,1.7,2023-06-07T19:45:00+00:00,PT15M
25,80,0,80,78,1.8,2023-06-07T20:00:00+00:00,PT15M
24,41,0,41,40,1.9,2023-06-07T20:15:00+00:00,PT15M
24,28,18,29,31,1.9,2023-06-07T20:30:00+00:00,PT15M
23,9,9,10,10,2,2023-06-07T20:45:00+00:00,PT15M
23,0,0,0,0,2,2023-06-07T21:00:00+00:00,PT15M
22,0,0,0,0,2.1,2023-06-07T21:15:00+00:00,PT15M
22,0,0,0,0,2.1,2023-06-07T21:30:00+00:00,PT15M
22,0,0,0,0,2.2,2023-06-07T21:45:00+00:00,PT15M
21,0,0,0,0,2.2,2023-06-07T22:00:00+00:00,PT15M
21,0,0,0,0,2.3,2023-06-07T22:15:00+00:00,PT15M
21,0,0,0,0,2.4,2023-06-07T22:30:00+00:00,PT15M
20,0,0,0,0,2.4,2023-06-07T22:45:00+00:00,PT15M
20,0,0,0,0,2.5,2023-06-07T23:00:00+00:00,PT15M
20,0,0,0,0,2.5,2023-06-07T23:15:00+00:00,PT15M
20,0,0,0,0,2.5,2023-06-07T23:30:00+00:00,PT15M
20,0,0,0,0,2.5,2023-06-07T23:45:00+00:00,PT15M
19,0,0,0,0,2.5,2023-06-08T00:00:00+00:00,PT15M
19,0,0,0,0,2.6,2023-06-08T00:15:00+00:00,PT15M
19,0,0,0,0,2.6,2023-06-08T00:30:00+00:00,PT15M
19,0,0,0,0,2.7,2023-06-08T00:45:00+00:00,PT15M
19,0,0,0,0,2.7,2023-06-08T01:00:00+00:00,PT15M
19,0,0,0,0,2.7,2023-06-08T01:15:00+00:00,PT15M
19,0,0,0,0,2.6,2023-06-08T01:30:00+00:00,PT15M
18,0,0,0,0,2.6,2023-06-08T01:45:00+00:00,PT15M
18,0,0,0,0,2.5,2023-06-08T02:00:00+00:00,PT15M
18,0,0,0,0,2.5,2023-06-08T02:15:00+00:00,PT15M
18,0,0,0,0,2.4,2023-06-08T02:30:00+00:00,PT15M
17,0,0,0,0,2.4,2023-06-08T02:45:00+00:00,PT15M
17,0,0,0,0,2.3,2023-06-08T03:00:00+00:00,PT15M
17,0,0,0,0,2.3,2023-06-08T03:15:00+00:00,PT15M
17,0,0,0,0,2.2,2023-06-08T03:30:00+00:00,PT15M
16,0,0,0,0,2.2,2023-06-08T03:45:00+00:00,PT15M
16,0,0,0,0,2.1,2023-06-08T04:00:00+00:00,PT15M
16,0,0,0,0,2.1,2023-06-08T04:15:00+00:00,PT15M
16,0,0,0,0,2,2023-06-08T04:30:00+00:00,PT15M
15,0,0,0,0,2,2023-06-08T04:45:00+00:00,PT15M
15,0,0,0,0,1.9,2023-06-08T05:00:00+00:00,PT15M
15,0,0,0,0,1.9,2023-06-08T05:15:00+00:00,PT15M
15,0,0,0,0,1.9,2023-06-08T05:30:00+00:00,PT15M
15,0,0,0,0,1.9,2023-06-08T05:45:00+00:00,PT15M
15,0,0,0,0,1.8,2023-06-08T06:00:00+00:00,PT15M
15,0,0,0,0,1.8,2023-06-08T06:15:00+00:00,PT15M
15,0,0,0,0,1.8,2023-06-08T06:30:00+00:00,PT15M
15,0,0,0,0,1.8,2023-06-08T06:45:00+00:00,PT15M
15,0,0,0,0,1.8,2023-06-08T07:00:00+00:00,PT15M
15,0,0,0,0,1.8,2023-06-08T07:15:00+00:00,PT15M
15,0,0,0,0,1.8,2023-06-08T07:30:00+00:00,PT15M
15,0,0,0,0,1.9,2023-06-08T07:45:00+00:00,PT15M
15,0,0,0,0,1.9,2023-06-08T08:00:00+00:00,PT15M
14,0,0,0,0,1.9,2023-06-08T08:15:00+00:00,PT15M
14,0,0,0,0,1.9,2023-06-08T08:30:00+00:00,PT15M
14,0,0,0,0,2,2023-06-08T08:45:00+00:00,PT15M
14,0,0,0,0,2,2023-06-08T09:00:00+00:00,PT15M
14,0,0,0,0,2,2023-06-08T09:15:00+00:00,PT15M
15,0,0,0,0,2.1,2023-06-08T09:30:00+00:00,PT15M
15,2,7,2,3,2.2,2023-06-08T09:45:00+00:00,PT15M
16,21,76,28,37,2.3,2023-06-08T10:00:00+00:00,PT15M
16,29,418,76,133,2.4,2023-06-08T10:15:00+00:00,PT15M
17,37,535,126,200,2.5,2023-06-08T10:30:00+00:00,PT15M
17,43,619,180,265,2.6,2023-06-08T10:45:00+00:00,PT15M
18,48,679,235,329,2.8,2023-06-08T11:00:00+00:00,PT15M
18,52,727,289,391,2.9,2023-06-08T11:15:00+00:00,PT15M
19,56,764,343,451,3,2023-06-08T11:30:00+00:00,PT15M
19,59,795,396,509,3.2,2023-06-08T11:45:00+00:00,PT15M
19,62,820,446,564,3.4,2023-06-08T12:00:00+00:00,PT15M
20,64,841,494,616,3.5,2023-06-08T12:15:00+00:00,PT15M
20,66,859,540,666,3.5,2023-06-08T12:30:00+00:00,PT15M
21,68,874,583,712,3.6,2023-06-08T12:45:00+00:00,PT15M
21,69,886,622,754,3.6,2023-06-08T13:00:00+00:00,PT15M
21,71,897,658,793,3.7,2023-06-08T13:15:00+00:00,PT15M
22,72,906,691,827,3.7,2023-06-08T13:30:00+00:00,PT15M
22,73,912,719,858,3.7,2023-06-08T13:45:00+00:00,PT15M
22,76,916,743,883,3.7,2023-06-08T14:00:00+00:00,PT15M
23,77,919,763,905,3.6,2023-06-08T14:15:00+00:00,PT15M
24,79,921,779,921,3.5,2023-06-08T14:30:00+00:00,PT15M
24,80,922,791,934,3.3,2023-06-08T14:45:00+00:00,PT15M
25,156,766,752,877,3.2,2023-06-08T15:00:00+00:00,PT15M
25,81,924,801,945,3,2023-06-08T15:15:00+00:00,PT15M
25,147,787,760,888,2.7,2023-06-08T15:30:00+00:00,PT15M
26,180,714,733,853,2.5,2023-06-08T15:45:00+00:00,PT15M
26,220,621,695,803,2.3,2023-06-08T16:00:00+00:00,PT15M
26,223,605,678,783,2.1,2023-06-08T16:15:00+00:00,PT15M
26,264,495,628,715,2,2023-06-08T16:30:00+00:00,PT15M
26,282,428,589,664,1.9,2023-06-08T16:45:00+00:00,PT15M
26,284,393,557,626,1.8,2023-06-08T17:00:00+00:00,PT15M
26,257,430,544,618,1.7,2023-06-08T17:15:00+00:00,PT15M
26,261,377,501,565,1.6,2023-06-08T17:30:00+00:00,PT15M
26,196,528,515,602,1.5,2023-06-08T17:45:00+00:00,PT15M
26,156,606,500,598,1.5,2023-06-08T18:00:00+00:00,PT15M
26,201,411,419,487,1.4,2023-06-08T18:15:00+00:00,PT15M
26,160,495,401,481,1.5,2023-06-08T18:30:00+00:00,PT15M
26,153,450,353,425,1.5,2023-06-08T18:45:00+00:00,PT15M
26,155,350,295,351,1.6,2023-06-08T19:00:00+00:00,PT15M
26,169,82,199,210,1.6,2023-06-08T19:15:00+00:00,PT15M
26,144,113,177,194,1.6,2023-06-08T19:30:00+00:00,PT15M
26,125,20,130,131,1.6,2023-06-08T19:45:00+00:00,PT15M
25,69,1,69,68,1.6,2023-06-08T20:00:00+00:00,PT15M
25,36,0,36,35,1.6,2023-06-08T20:15:00+00:00,PT15M
24,26,0,26,25,1.6,2023-06-08T20:30:00+00:00,PT15M
24,9,0,9,8,1.5,2023-06-08T20:45:00+00:00,PT15M
23,0,0,0,0,1.5,2023-06-08T21:00:00+00:00,PT15M
22,0,0,0,0,1.5,2023-06-08T21:15:00+00:00,PT15M
22,0,0,0,0,1.6,2023-06-08T21:30:00+00:00,PT15M
22,0,0,0,0,1.7,2023-06-08T21:45:00+00:00,PT15M
21,0,0,0,0,1.8,2023-06-08T22:00:00+00:00,PT15M
21,0,0,0,0,1.9,2023-06-08T22:15:00+00:00,PT15M
21,0,0,0,0,1.9,2023-06-08T22:30:00+00:00,PT15M
20,0,0,0,0,1.9,2023-06-08T22:45:00+00:00,PT15M
20,0,0,0,0,1.9,2023-06-08T23:00:00+00:00,PT15M
20,0,0,0,0,1.9,2023-06-08T23:15:00+00:00,PT15M
20,0,0,0,0,2,2023-06-08T23:30:00+00:00,PT15M
20,0,0,0,0,2,2023-06-08T23:45:00+00:00,PT15M
20,0,0,0,0,2,2023-06-09T00:00:00+00:00,PT15M
20,0,0,0,0,2,2023-06-09T00:15:00+00:00,PT15M
20,0,0,0,0,2.1,2023-06-09T00:30:00+00:00,PT15M
20,0,0,0,0,2.1,2023-06-09T00:45:00+00:00,PT15M
19,0,0,0,0,2.1,2023-06-09T01:00:00+00:00,PT15M
19,0,0,0,0,2.1,2023-06-09T01:15:00+00:00,PT15M
19,0,0,0,0,2.1,2023-06-09T01:30:00+00:00,PT15M
19,0,0,0,0,2.1,2023-06-09T01:45:00+00:00,PT15M
19,0,0,0,0,2.1,2023-06-09T02:00:00+00:00,PT15M
19,0,0,0,0,2.1,2023-06-09T02:15:00+00:00,PT15M
18,0,0,0,0,2.1,2023-06-09T02:30:00+00:00,PT15M
18,0,0,0,0,2.1,2023-06-09T02:45:00+00:00,PT15M
