date_time,pv_energy,income_value,full_power_hours,filled,gti,ghi,clearsky_gti,clearsky_ghi,gti_net,csi_mean,csi_std,csi_min,csi_max,csi_median,gti_varh_mean,gti_varh_std,gti_varh_min,gti_varh_max,gti_varh_median,temp_loss_pct_mean,temp_loss_pct_std,temp_loss_pct_min,temp_loss_pct_max,temp_loss_pct_median,gti_def_pct_mean,gti_def_pct_std,gti_def_pct_min,gti_def_pct_max,gti_def_pct_median,cloud_impact_mean,cloud_impact_std,cloud_impact_min,cloud_impact_max,cloud_impact_median,air_temp_mean,air_temp_std,air_temp_min,air_temp_max,air_temp_median,cell_temp_mean,cell_temp_std,cell_temp_min,cell_temp_max,cell_temp_median,wind_speed_10m_mean,wind_speed_10m_std,wind_speed_10m_min,wind_speed_10m_max,wind_speed_10m_median,cloud_opacity_mean,cloud_opacity_std,cloud_opacity_min,cloud_opacity_max,cloud_opacity_median,solar_hours,cloud_events,pr_solar,day_category
2022-03-11,627.4,407.81,4.3,False,6.2452,6.2228,7.8269,7.7349,5.6648,0.8262,0.1771,0.2088,1.0,0.8519,98.237,52.5411,21.4984,262.3419,79.9795,7.3482,3.8851,0.0,14.3625,7.9375,17.3777,17.7143,0.0,79.1152,14.8109,6.0884,10.6229,0.0,62.0263,2.118,26.6099,2.4951,20.0,29.0,27.0,43.2194,10.0215,20.5,60.9062,44.8438,1.2943,0.5211,0.2,2.2,1.2,17.666,17.4744,0.0,78.4,14.7,11.75,17.0,0.7979,1.0
2022-03-12,532.4,346.06,3.65,False,3.4633,3.468,7.6318,7.5244,3.2683,0.5326,0.3252,0.0448,1.0,0.5156,80.5722,58.9953,19.5237,237.176,54.8151,3.3571,2.945,0.0,10.1625,2.2312,46.7378,32.5157,0.0,95.5238,48.437,32.239,30.8901,0.0,91.0342,23.8297,23.8786,1.6641,20.0,26.0,24.0,33.1554,7.6728,20.4688,50.4062,30.5781,1.3014,0.5629,0.1,2.5,1.4,46.6764,32.3267,0.0,95.3,49.35,11.6667,6.0,0.4538,2.0
2022-03-13,537.6,349.44,3.68,False,4.8788,4.8648,7.7047,7.5755,4.4734,0.5418,0.2508,0.1202,1.0,0.5417,70.4766,44.5245,6.4872,166.014,75.9531,5.2014,4.226,0.0,12.1125,5.9375,45.8184,25.0788,0.0,87.9828,45.8333,27.0601,23.599,0.0,77.2489,21.6126,24.6809,2.3854,20.0,28.0,25.0,37.6562,11.0325,20.4375,55.2812,39.8438,2.1773,0.5709,0.8,2.8,2.4,45.3135,25.3658,0.0,87.8,45.4,11.75,9.0,0.6332,2.0
2022-03-14,425.6,276.64,2.92,False,3.5151,3.509,7.6842,7.5342,3.3062,0.4746,0.3224,0.0287,1.0,0.4557,46.1549,32.5232,3.5707,106.7746,43.1823,3.0642,3.2627,0.0,8.9125,2.1875,52.5434,32.2423,0.0,97.133,54.4343,37.7759,34.043,0.0,94.219,29.3887,22.8,0.5523,21.0,24.0,23.0,32.2154,8.6025,21.4375,47.2812,30.4688,1.4686,0.4101,0.2,1.9,1.6,52.2493,32.2877,0.0,97.0,55.45,11.6667,0.0,0.4574,2.0
2022-03-15,440.8,286.52,3.02,False,4.1562,4.1426,7.6028,7.4378,3.878,0.5521,0.2776,0.0301,0.9731,0.6415,69.9293,46.1739,10.3261,232.809,59.0154,4.1977,3.4253,0.0,11.4875,2.8875,44.7934,27.7621,2.6882,96.9866,35.8491,27.3664,28.6468,0.0699,93.883,12.6501,23.8029,1.8425,20.0,26.0,24.0,35.1793,9.0016,20.4062,53.7188,32.2188,1.338,0.6119,0.1,2.5,1.5,43.9365,27.8983,2.6,96.8,34.9,11.4167,2.0,0.5467,2.0
2022-03-16,637.6,414.44,4.37,False,4.6074,4.6037,7.6876,7.4992,4.3103,0.603,0.216,0.1154,1.0,0.6029,95.354,50.7376,10.8135,241.7999,86.9655,4.7895,3.0178,0.0,10.475,5.4688,39.6972,21.5986,0.0,88.4615,39.7142,19.9559,17.6055,0.0,77.8462,15.6343,24.3857,1.6776,21.0,26.0,25.0,36.727,7.9642,21.3438,51.1875,38.6719,1.6607,0.5065,0.7,2.6,1.55,38.6671,21.5147,0.0,88.0,38.95,11.6667,18.0,0.5993,2.0
2022-03-17,786.3,511.1,5.39,False,6.4998,6.377,7.7038,7.4944,5.8784,0.8102,0.1565,0.4028,1.0,0.8495,73.5667,29.9602,17.2651,146.6233,70.6912,7.036,4.4355,0.0,13.75,7.725,18.9848,15.6497,0.0,59.7222,15.047,5.9126,8.1671,0.0,35.8931,2.1517,25.0567,2.532,19.0,28.0,26.0,42.3433,11.5143,19.4375,59.375,44.3125,2.6617,0.5957,1.5,3.5,2.8,18.5199,15.543,0.0,60.1,14.3,11.75,5.0,0.8437,3.0
2022-03-18,532.9,346.38,3.65,False,4.6144,4.601,7.7192,7.49,4.2886,0.6338,0.2186,0.168,1.0,0.6109,88.2034,52.2346,22.4439,232.6032,70.2678,4.9424,3.3723,0.0,11.8875,3.8812,36.6152,21.8598,0.0,83.1972,38.9091,17.57,16.4906,0.0,68.5545,14.2968,25.0141,1.7745,20.0,27.0,25.0,37.2,8.685,20.4062,54.7188,34.7031,2.5542,0.6334,1.2,3.4,2.7,35.5521,21.0895,0.0,82.4,36.7,11.8333,5.0,0.5978,2.0
2022-03-19,673.3,437.64,4.61,False,7.2088,7.0126,7.9168,7.6592,6.4483,0.9155,0.1284,0.4412,1.0,0.9847,76.4465,35.7706,15.6909,185.0134,73.581,8.2173,4.4759,0.0,14.7375,8.9375,8.4471,12.8384,0.0,55.8824,1.5284,2.235,5.0015,0.0,30.8471,0.0222,26.3451,2.7134,19.0,29.0,27.0,45.3825,11.5096,19.4688,61.8438,47.3438,2.8577,0.6747,1.4,3.5,3.2,8.1099,12.1796,0.0,55.2,1.45,11.8333,6.0,0.9106,0.0
2022-03-20,833.0,541.45,5.71,False,7.7222,7.4656,8.0146,7.7328,6.8312,0.9668,0.0605,0.7844,1.0,1.0,56.1353,24.1995,3.3699,87.2133,60.2801,9.1549,4.7072,0.0,15.2875,9.8062,3.3202,6.0494,0.0,21.5642,0.0,0.4582,1.0025,0.0,4.3775,0.0,27.3944,2.5347,20.0,30.0,28.0,47.7874,11.9764,20.4688,63.2188,49.5156,2.1035,0.4282,1.2,2.9,2.1,3.3183,5.9305,0.0,20.3,0.0,11.8333,0.0,0.9635,0.0
2022-03-21,836.8,543.92,5.73,False,6.8027,6.6092,7.8272,7.5365,6.1253,0.8574,0.1596,0.4142,1.0,0.9248,74.9045,32.0525,15.2104,169.2927,70.5098,7.5361,4.4094,0.0,14.4375,8.1688,14.2639,15.9645,0.0,58.5799,7.5197,4.3664,7.3588,0.0,33.0391,0.5224,25.662,2.5064,19.0,28.0,26.0,43.6268,11.4221,19.4062,61.0938,45.4219,3.4373,0.712,2.2,4.5,3.4,13.7613,15.2866,0.0,56.4,7.0,11.8333,9.0,0.8691,1.0
2022-03-22,868.1,564.26,5.95,False,6.6657,6.4685,7.8235,7.5115,6.0618,0.8533,0.1667,0.281,1.0,0.8984,78.7529,36.3205,19.7996,183.7641,73.65,6.9477,4.0531,0.0,12.85,7.7438,14.6686,16.6651,0.0,71.9008,10.1644,4.6491,8.8925,0.0,50.5463,1.0208,24.5634,2.5362,19.0,27.0,25.5,42.1664,10.5168,19.4375,57.125,44.3594,4.7465,1.1452,2.5,6.9,4.5,13.8986,15.8135,0.0,70.3,9.8,11.8333,15.0,0.852,1.0
2022-03-23,717.3,466.25,4.91,False,6.2688,6.1008,7.8012,7.4688,5.7285,0.8011,0.1711,0.2887,1.0,0.8274,82.01,35.0265,16.5025,181.7436,78.0856,6.6941,3.8176,0.0,12.8,7.85,19.8856,17.1104,0.0,71.134,17.2638,6.4648,9.0697,0.0,49.1536,2.7622,24.8085,2.8408,19.0,28.0,26.0,41.4809,10.0326,19.4375,57.0,44.625,3.8702,1.176,2.1,5.9,3.8,18.6255,16.2917,0.0,69.1,16.0,11.75,6.0,0.8036,3.0
2022-03-24,693.6,450.84,4.75,False,6.2424,6.051,7.7763,7.4257,5.667,0.7951,0.2311,0.1648,1.0,0.8715,92.7074,42.9497,13.7939,169.6215,80.0164,6.9115,4.1374,0.0,13.7375,7.45,20.4935,23.1096,0.0,83.5227,12.8467,9.0506,14.9697,0.0,68.9062,1.5416,25.5035,2.7009,19.0,28.0,27.0,42.1057,10.6622,19.4375,59.3438,43.625,2.2028,1.2368,0.7,4.1,2.0,19.3872,22.1481,0.0,82.5,12.1,11.75,14.0,0.8027,1.0
2022-03-25,721.1,468.71,4.94,False,5.8294,5.6654,7.7755,7.404,5.36,0.8051,0.1998,0.333,1.0,0.8609,89.2863,37.7319,24.9586,194.6332,80.1687,6.5464,3.3081,0.0,11.7125,6.9,19.4929,19.9829,0.0,66.6979,13.9145,7.306,11.022,0.0,43.0202,1.838,25.5714,2.4704,19.0,28.0,27.0,41.1859,8.6642,19.4375,54.2812,42.25,1.62,0.788,0.3,2.8,1.8,18.2143,18.9485,0.0,64.5,12.85,11.6667,8.0,0.7497,1.0
2022-03-26,645.1,419.31,4.42,False,6.8602,6.5763,7.7942,7.4025,6.1333,0.8413,0.1949,0.2558,1.0,0.9241,76.5382,37.7236,21.5257,182.5282,72.7836,8.2453,4.4815,0.0,14.7375,9.4875,15.8713,19.4903,0.0,74.4186,7.5914,5.8929,11.3995,0.0,53.6558,0.5466,26.9712,2.8563,20.0,30.0,28.0,45.4791,11.4673,20.625,61.8438,48.7188,2.2763,0.6413,1.3,3.2,2.2,14.7942,18.3597,0.0,72.1,7.2,11.5833,12.0,0.8802,1.0
2022-03-27,774.7,503.56,5.31,False,6.6906,6.4093,7.7396,7.3292,6.0245,0.8724,0.1574,0.3404,1.0,0.9338,81.1576,33.2357,31.0961,183.058,75.1953,7.886,4.2132,0.0,14.2125,8.9375,12.7641,15.7438,0.0,65.9574,6.6155,3.7653,7.3721,0.0,42.3447,0.4102,26.5252,2.6357,20.0,29.0,27.0,44.5753,10.8151,20.4062,60.5312,47.3438,2.3763,0.7363,1.0,3.6,2.2,11.7129,14.5392,0.0,64.2,6.2,11.5833,7.0,0.8645,3.0
2022-03-28,786.3,511.1,5.39,False,6.9819,6.6432,7.6712,7.249,6.259,0.9177,0.1334,0.4231,1.0,0.9756,71.6399,39.6823,20.65,221.7112,69.3081,8.2452,4.3138,0.0,14.55,8.8375,8.2323,13.3428,0.0,57.6923,2.439,2.2852,6.0928,0.0,34.7308,0.0513,26.6547,2.6395,20.0,29.0,28.0,45.4908,11.0366,20.5312,61.375,47.0938,2.9,0.983,1.0,4.1,3.4,7.6223,12.5554,0.0,60.2,2.2,11.5833,5.0,0.9102,0.0
2022-03-29,832.6,541.19,5.7,False,7.4774,7.066,7.7074,7.2632,6.648,0.9421,0.1286,0.2857,1.0,1.0,55.2856,26.1543,4.6015,107.5177,59.3824,8.7147,4.7025,0.0,14.825,9.55,5.7855,12.863,0.0,71.4286,0.0,1.7862,6.6266,0.0,50.2857,0.0,26.4748,2.6412,20.0,29.0,27.0,46.6477,12.0322,20.375,62.0625,48.875,3.2532,0.7074,1.9,4.4,3.2,5.1928,11.6611,0.0,70.4,0.0,11.5833,0.0,0.9702,0.0
2022-03-30,668.9,434.79,4.58,False,5.8778,5.6255,7.7948,7.3257,5.2922,0.7384,0.2899,0.0696,1.0,0.8571,98.9436,61.0914,11.9456,258.0907,78.2461,7.016,4.5209,0.0,14.775,7.0438,26.1576,28.9949,0.0,93.0408,14.2939,14.4965,23.1225,0.0,85.9697,1.7534,26.6286,2.7178,19.0,29.0,28.0,42.3728,11.5895,19.4062,61.9375,42.6094,1.7521,0.8835,0.6,3.6,1.55,24.6479,28.0006,0.0,92.4,12.2,11.6667,9.0,0.7541,1.0
2022-03-31,666.1,432.96,4.56,False,6.8309,6.4758,7.6976,7.2156,6.1029,0.8806,0.1582,0.3462,1.0,0.9538,80.3426,32.8233,21.6858,164.6426,75.3748,8.4364,4.4018,0.0,14.775,9.1625,11.9376,15.8249,0.0,65.3846,4.62,3.5184,7.1624,0.0,39.3615,0.1987,27.5252,2.88,20.0,30.0,29.0,45.9539,11.2874,20.375,61.9375,47.9062,2.9791,0.8538,1.5,4.1,3.1,10.7223,14.2639,0.0,60.2,4.3,11.5833,10.0,0.8874,1.0
2022-04-01,694.1,451.17,4.75,False,6.5772,6.2412,7.7068,7.2057,5.8988,0.821,0.2159,0.1765,1.0,0.9012,82.5577,37.8773,16.3288,183.5876,74.129,7.8049,4.4992,0.0,14.6875,8.5688,17.8967,21.587,0.0,82.3529,9.8841,7.1928,13.4031,0.0,66.0471,0.8945,26.7071,3.3661,19.0,30.0,28.0,44.3246,11.6039,19.375,61.7188,46.4219,2.5414,0.381,1.4,3.1,2.6,16.2457,20.042,0.0,80.2,9.05,11.6667,14.0,0.8534,1.0
2022-04-02,828.1,538.26,5.67,False,7.3908,6.9178,7.7282,7.2032,6.5785,0.9463,0.1034,0.3622,1.0,1.0,64.1385,33.1443,3.114,155.9384,66.7448,8.5539,4.7192,0.0,14.925,9.325,5.3737,10.3371,0.0,63.7795,0.0,1.1996,4.2511,0.0,38.4591,0.0,26.4214,2.8815,19.0,29.0,27.5,46.2181,12.1262,19.375,62.3125,48.3125,3.2664,0.7213,1.8,4.5,3.1,4.7186,9.2587,0.0,60.3,0.0,11.6667,6.0,0.9563,0.0
2022-04-03,787.9,512.13,5.4,False,7.1028,6.6623,7.8092,7.2567,6.3488,0.9105,0.1392,0.4688,1.0,1.0,78.2966,34.8664,14.016,170.6906,78.4221,8.2823,4.5073,0.0,14.975,8.8125,8.9475,13.9196,0.0,53.125,0.0,2.4331,5.3358,0.0,26.5094,0.0,26.5,2.8525,19.0,29.0,28.0,45.5254,11.6288,19.375,62.4375,47.0312,4.2571,1.1452,2.0,5.6,4.7,7.9729,12.4735,0.0,49.9,0.0,11.6667,10.0,0.9096,0.0
2022-04-04,785.0,510.25,5.38,False,7.4115,6.9028,7.8053,7.2327,6.6015,0.945,0.0974,0.5472,1.0,1.0,65.3525,27.5732,4.4202,136.439,70.5384,8.5451,4.6887,0.0,15.025,9.1,5.4951,9.7398,0.0,45.2802,0.0,1.0924,2.9835,0.0,18.2027,0.0,26.3214,2.9729,19.0,29.0,27.0,46.1737,12.0962,19.375,62.5625,47.75,3.64,0.8938,2.1,5.2,3.5,4.8279,8.5845,0.0,40.2,0.0,11.6667,8.0,0.9495,0.0
2022-04-05,773.8,502.97,5.3,False,7.5029,6.9638,7.8217,7.2266,6.6516,0.9438,0.0905,0.6016,1.0,1.0,59.7677,25.8355,13.5722,136.1497,60.2346,8.9656,4.7569,0.0,15.0875,9.9625,5.6191,9.0466,0.0,39.8374,0.0,0.9506,2.5077,0.0,15.0464,0.0,26.9928,3.1542,19.0,30.0,28.0,47.2345,12.2588,19.375,62.7188,49.9062,3.2532,0.5284,2.0,3.7,3.5,4.7856,7.6487,0.0,38.3,0.0,11.5833,2.0,0.9592,0.0
2022-04-06,717.7,466.5,4.92,False,6.2218,5.8584,7.6886,7.0872,5.5889,0.8086,0.1904,0.2574,1.0,0.8663,97.8525,47.0032,15.0967,195.3149,84.6365,7.795,4.3514,0.0,15.0125,8.1,19.1371,19.0364,0.0,74.2574,13.3727,6.5537,11.3425,0.0,52.797,1.6315,27.5324,3.0534,19.0,30.0,29.0,44.3179,11.2117,19.375,62.5312,45.25,2.5964,0.9067,0.9,3.7,2.8,17.1137,17.4031,0.0,71.1,11.9,11.5833,22.0,0.8092,1.0
2022-04-07,635.8,413.27,4.36,False,5.9197,5.5868,7.591,6.9828,5.3251,0.766,0.2521,0.1653,1.0,0.8194,71.8877,38.919,17.6755,196.5125,67.4381,7.4627,4.3187,0.0,14.425,7.3,23.3996,25.2098,0.0,83.4711,18.0612,10.8032,16.4302,0.0,67.695,2.3324,27.5324,2.8471,19.0,30.0,29.0,43.5027,11.0882,19.3438,61.0625,43.25,2.2662,0.6711,1.1,3.6,2.2,21.1065,23.4927,0.0,81.1,14.4,11.5833,5.0,0.7798,1.0
2022-04-08,701.1,455.71,4.8,False,5.2887,5.0522,7.4084,6.8087,4.8872,0.7646,0.1896,0.4203,1.0,0.7883,86.1231,32.1781,17.4432,181.5849,81.9809,6.2443,3.0466,0.0,12.8625,6.3688,23.5442,18.9595,0.0,57.9688,21.1698,8.1062,9.4693,0.0,30.8973,3.9139,25.9485,2.0987,21.0,28.0,27.0,40.5312,7.7926,21.5938,57.1562,40.9219,2.3588,0.9392,0.2,3.5,2.7,20.736,17.1919,0.0,53.3,18.35,11.3333,11.0,0.7139,1.0
2022-04-09,466.1,302.96,3.19,False,5.0649,4.7923,7.4633,6.8394,4.6204,0.7038,0.2871,0.0757,1.0,0.7623,90.6541,41.2175,26.8479,229.4885,82.4873,6.5048,3.7655,0.0,12.8125,5.7438,29.6227,28.7053,0.0,92.4335,23.7725,15.7831,22.7755,0.0,84.7616,4.415,26.9925,2.3218,21.0,29.0,28.0,41.1667,9.5913,21.5938,57.0312,39.3594,1.2112,0.6754,0.2,2.3,1.1,26.9187,27.5368,0.0,91.7,19.9,11.1667,8.0,0.6786,1.0
2022-04-10,520.6,338.39,3.57,False,5.2362,4.9809,7.35,6.725,4.7837,0.6829,0.2336,0.0725,1.0,0.7106,93.6926,48.993,18.7536,237.4863,91.5418,6.4794,3.8229,0.0,13.45,7.5625,31.7069,23.3596,0.0,92.7536,28.9366,13.9604,18.5172,0.0,85.3333,7.4078,26.5556,2.3679,21.0,29.0,27.0,41.1005,9.7351,21.4688,58.625,43.9062,1.2119,0.3873,0.5,1.9,1.2,28.0948,21.9353,0.0,92.0,25.6,11.25,9.0,0.7124,1.0
2022-04-11,477.8,310.57,3.27,False,3.1121,3.0472,7.2332,6.6147,2.9053,0.3907,0.2426,0.0522,0.9295,0.3341,79.486,62.6624,8.3648,302.1297,69.9177,3.5843,3.3627,0.0,11.7,2.2812,60.932,24.2631,7.0452,94.7761,66.594,40.8941,26.3363,0.4509,89.2791,40.4401,25.0522,1.9246,21.0,27.0,26.0,33.7614,8.6481,21.3438,54.25,30.7031,0.741,0.2135,0.2,1.0,0.8,57.397,24.6809,6.4,94.2,60.75,11.1667,10.0,0.4303,2.0
2022-04-12,532.6,346.19,3.65,False,4.6057,4.3871,7.1708,6.5451,4.203,0.5579,0.3161,0.0667,1.0,0.5015,71.3962,60.3964,3.7285,267.0844,53.584,5.255,4.5894,0.0,13.4125,4.2438,44.2059,31.6079,0.0,93.3333,49.8537,27.8016,28.3254,0.0,86.3333,21.4036,24.5227,2.3686,21.0,28.0,25.0,37.6072,12.1252,21.375,58.5312,35.6094,1.6455,0.2946,1.3,2.2,1.5,41.1053,30.8017,0.0,92.5,42.45,11.0,4.0,0.6423,1.0
2022-04-13,523.4,340.21,3.58,False,5.4161,5.0559,7.2881,6.6159,4.9207,0.6944,0.3309,0.0638,1.0,0.8393,72.8324,45.2155,11.2802,187.5495,67.4198,6.2317,4.4088,0.0,13.3375,6.125,30.5615,33.0911,0.0,93.6214,16.0687,19.0524,27.1159,0.0,86.787,2.146,25.2388,2.5077,19.0,28.0,26.0,40.3958,11.3143,19.375,58.3438,40.3125,0.7493,0.1506,0.4,1.0,0.8,28.3097,31.752,0.0,92.7,13.9,11.1667,6.0,0.7431,1.0
2022-04-14,647.3,420.75,4.43,False,6.6785,6.121,7.3857,6.6778,6.0278,0.8786,0.1393,0.4762,1.0,0.9265,66.8975,26.2624,23.7729,146.4454,65.9933,7.6655,4.19,0.0,13.9375,9.025,12.1422,13.9258,0.0,52.381,7.3457,2.6426,4.7493,0.0,20.7566,0.4784,25.7445,2.538,20.0,28.0,27.0,44.0251,10.7508,20.3438,59.8438,47.5625,2.4307,0.4223,1.5,3.2,2.4,9.8299,10.6232,0.0,42.2,6.6,11.4167,4.0,0.9042,3.0
2022-04-15,679.7,441.81,4.66,False,6.3258,5.8328,7.3228,6.6064,5.7607,0.8236,0.1711,0.25,1.0,0.8827,67.5141,31.2727,21.69,154.3594,59.8893,6.8776,4.0703,0.0,12.6875,7.5625,17.636,17.1095,0.0,75.0,11.7314,4.8758,8.392,0.0,49.425,1.2435,24.5,2.6359,19.0,27.0,25.5,41.9426,10.6407,19.5,56.7188,43.9062,2.6088,0.4314,2.1,3.5,2.5,14.5331,13.7624,0.0,65.9,10.6,11.3333,4.0,0.8639,3.0
2022-04-16,767.5,498.88,5.26,False,7.3132,6.5925,7.4574,6.7058,6.5749,0.9671,0.0757,0.5135,1.0,1.0,54.8498,22.296,9.0453,86.8483,56.3406,7.9693,4.4671,0.0,13.75,9.0625,3.2894,7.5659,0.0,48.6486,0.0,0.5064,2.3834,0.0,18.0,0.0,24.6715,3.3013,18.0,28.0,26.0,44.6893,11.627,18.625,59.375,47.6562,1.9701,0.6054,0.8,2.8,2.1,2.5562,5.7141,0.0,39.9,0.0,11.4167,0.0,0.9807,0.0
2022-04-17,592.7,385.25,4.06,False,5.8368,5.4317,7.474,6.7055,5.3525,0.7482,0.1826,0.264,1.0,0.8029,75.9369,36.9947,7.7981,185.0188,68.2208,6.2948,3.8554,0.0,11.9875,6.8875,25.1819,18.2628,0.0,73.6,19.7122,8.0461,10.4739,0.0,47.9136,3.358,24.1778,2.9164,18.0,27.0,25.0,40.3912,10.2653,18.4375,54.9688,42.2188,2.52,0.8613,1.3,3.9,2.4,21.063,15.2932,0.0,65.1,17.3,11.25,6.0,0.781,3.0
2022-04-18,691.5,449.48,4.74,False,7.0583,6.3738,7.4892,6.6962,6.3615,0.8992,0.1665,0.3438,1.0,0.9716,61.2636,33.2376,4.2239,144.2539,62.0584,7.7014,4.3468,0.0,13.375,8.275,10.075,16.6532,0.0,65.625,2.8436,2.9691,7.4841,0.0,35.8969,0.0739,24.3481,2.6775,19.0,27.0,25.0,43.9546,11.4404,19.5312,58.4375,45.6875,3.0511,0.9553,1.7,4.5,2.9,8.1067,13.086,0.0,54.7,2.6,11.25,2.0,0.9425,3.0
2022-04-19,734.7,477.56,5.03,False,6.5448,5.9572,7.4756,6.6705,5.9248,0.8557,0.1885,0.3838,1.0,0.9474,65.9274,25.4436,24.5966,136.0558,63.8342,7.1137,4.3608,0.0,13.3,7.3,14.4279,18.8458,0.0,61.6208,5.2632,4.6927,8.8633,0.0,34.446,0.247,24.3778,2.8122,18.0,27.0,26.0,42.5579,11.3151,18.625,58.25,43.25,3.4778,0.7449,2.3,4.9,3.2,11.9311,16.0205,0.0,55.9,4.8,11.25,0.0,0.8755,3.0
2022-04-20,746.4,485.16,5.11,False,7.3106,6.5367,7.6211,6.7727,6.5571,0.942,0.0972,0.4667,1.0,1.0,59.4084,24.9463,3.3699,103.9278,60.9826,8.1339,4.5409,0.0,14.075,9.1812,5.7953,9.7195,0.0,53.3333,0.0,0.9406,2.9235,0.0,23.4133,0.0,24.9485,3.1864,17.0,28.0,26.0,45.1064,11.804,17.6875,60.1875,47.9531,3.1485,0.6068,2.2,4.2,3.0,4.5103,7.1755,0.0,43.9,0.0,11.3333,1.0,0.9593,0.0
2022-04-21,652.8,424.32,4.47,False,6.7283,6.0762,7.5553,6.6982,6.0547,0.8618,0.1949,0.3519,1.0,1.0,78.6937,42.8929,3.7528,210.6861,76.8349,7.6461,4.4751,0.0,13.9,8.5125,13.8235,19.4925,0.0,64.8148,0.0,4.6775,9.1313,0.0,38.1759,0.0,25.1704,3.1208,17.0,28.0,26.0,43.8602,11.6756,17.625,59.75,46.2812,2.9207,0.793,1.8,4.2,2.7,11.2615,16.2772,0.0,58.9,0.0,11.25,7.0,0.8906,3.0
2022-04-22,643.0,417.95,4.4,False,6.7916,6.0998,7.5048,6.6408,6.0979,0.882,0.1515,0.3153,1.0,0.9434,74.7555,29.1528,25.5276,155.1635,70.3229,8.1172,4.321,0.0,14.1875,8.9938,11.796,15.1548,0.0,68.4746,5.659,2.8071,6.036,0.0,41.4956,0.2915,26.3235,3.0669,18.0,29.0,28.0,45.0503,11.2965,18.5938,60.4688,47.4844,2.4831,0.5038,1.7,3.3,2.4,9.2838,11.5842,0.0,60.6,5.15,11.3333,5.0,0.905,3.0
2022-04-23,697.5,453.38,4.78,False,6.4292,5.805,7.3636,6.5046,5.7655,0.8224,0.2414,0.2719,1.0,0.9644,57.5285,28.8325,10.0935,142.72,59.187,7.6641,4.7441,0.0,14.425,8.1188,17.7624,24.1365,0.0,72.8111,3.5591,7.6618,13.9628,0.0,47.4728,0.1185,25.9478,3.086,18.0,29.0,27.0,43.9398,12.2563,18.625,61.0625,45.2969,1.3381,0.631,0.2,2.5,1.3,15.1463,20.8153,0.0,65.5,3.3,11.1667,1.0,0.8731,3.0
2022-04-24,683.9,444.54,4.68,False,6.6807,5.9537,7.296,6.4294,6.0296,0.9063,0.1479,0.2881,1.0,0.9735,72.9419,26.7374,25.824,148.6112,69.7999,7.8696,4.0953,0.0,13.45,8.875,9.3694,14.7911,0.0,71.1864,2.649,2.4472,6.8595,0.0,42.5694,0.0509,25.9333,3.1745,19.0,29.0,27.0,44.4907,10.6252,19.3438,58.625,47.1875,3.1696,0.9194,1.3,4.1,3.6,7.6489,11.9389,0.0,61.3,2.1,11.25,5.0,0.9157,0.0
2022-04-25,784.7,510.06,5.38,False,7.2623,6.3927,7.3708,6.4745,6.4768,0.9719,0.0981,0.3065,1.0,1.0,54.1522,24.2158,7.9825,96.8338,55.4559,8.7403,4.4361,0.0,14.425,9.85,2.8084,9.8137,0.0,69.3548,0.0,0.7822,4.7175,0.0,39.0468,0.0,26.5852,2.6971,20.0,29.0,28.0,46.7583,11.2837,20.5625,61.0625,49.625,4.3844,0.9411,2.5,5.8,4.3,2.1719,7.4539,0.0,56.3,0.0,11.25,0.0,0.9853,0.0
2022-04-26,739.4,480.61,5.06,False,7.1068,6.2554,7.3759,6.461,6.3881,0.9562,0.0851,0.4722,1.0,1.0,56.4642,23.5796,12.9252,96.8687,58.4766,8.1551,4.2552,0.0,13.9125,9.2,4.3778,8.5126,0.0,52.7778,0.0,0.6374,2.2891,0.0,19.95,0.0,25.4815,2.8907,19.0,29.0,27.0,45.2225,10.9827,19.5625,59.7812,48.0,4.117,0.2882,3.2,4.5,4.2,3.3185,5.9719,0.0,37.8,0.0,11.25,0.0,0.9635,0.0
2022-04-27,737.9,479.63,5.05,False,7.0763,6.2203,7.3487,6.4266,6.3686,0.9471,0.123,0.2909,1.0,1.0,61.4357,21.3881,14.511,109.5033,63.0784,8.0134,4.2729,0.0,13.6,9.1125,5.2863,12.3001,0.0,70.9091,0.0,1.3879,6.0772,0.0,42.4745,0.0,25.1926,2.9206,18.0,28.0,26.0,44.8491,11.0622,18.5,59.0,47.7812,3.6281,0.5892,2.3,4.7,3.6,4.1978,9.6493,0.0,59.9,0.0,11.25,1.0,0.9629,0.0
2022-04-28,739.5,480.68,5.07,False,6.967,6.1391,7.3498,6.4068,6.2607,0.915,0.1744,0.2617,1.0,1.0,61.2173,34.0808,3.0289,162.0921,59.406,7.9086,4.4803,0.0,13.925,9.0438,8.5037,17.4446,0.0,73.8318,0.0,2.9589,8.5959,0.0,44.5944,0.0,25.0597,3.2439,18.0,28.0,27.0,44.5569,11.6177,18.5312,59.8125,47.6094,3.3537,1.0572,1.8,4.9,3.35,6.7739,13.7981,0.0,60.4,0.0,11.1667,3.0,0.9479,0.0
2022-04-29,706.9,459.49,4.84,False,6.982,6.113,7.3258,6.3762,6.2971,0.9505,0.091,0.48,1.0,1.0,61.5733,18.8546,27.1677,104.5714,63.3578,7.8768,4.2173,0.0,13.5625,9.125,4.9541,9.0973,0.0,52.0,0.0,0.7642,2.4225,0.0,18.9,0.0,25.0963,2.9596,18.0,28.0,26.0,44.4907,10.957,18.4062,58.9062,47.8125,3.8222,0.6665,2.2,4.4,4.1,3.8926,6.5005,0.0,37.8,0.0,11.25,1.0,0.9531,0.0
